id_da rua,Id_ponto,metragem,logradouro,numero,numero original,Data inicial,Data_final,fonte,autor_da_alimentação,Data
78,78-42,41,rua araujo,42,42,15/05/1936,,"Livro de Emplacamento. n,21. p,122",Cintia,8/10/2018
78,78-42,41,rua araujo,55,55,19/09/1908,14/05/1936,"Livro de Emplacamento. n,21. p,122",Cintia,8/10/2018
78,78-42,41,rua araujo,61,61,18/09/1908,18/09/1908,"Livro de Emplacamento. n,1. p,2",Cintia,8/10/2018
78,78-276,"276,4",rua araujo,276,276,15/05/1936,,"Livro de Emplacamento. n,21. p,122",Cintia,8/10/2018
78,78-276,"276,4",rua araujo,21,21,08/08/1930,14/05/1936,"Livro de Emplacamento. n,21. p,122",Cintia,8/10/2018
78,78-276,"276,4",rua araujo,19,19,19/09/1908,08/07/1930,"Livro de Emplacamento. n,21. p,122",Cintia,8/10/2018
78,78-392,"391,5",rua araujo,392,392,15/05/1936,,"Livro de Emplacamento. n,21. p,122",Cintia,8/10/2018
78,78-392,"391,5",rua araujo,1,1,19/09/1908,14/05/1936,"Livro de Emplacamento. n,21. p,122",Cintia,8/10/2018
78,78-73,"74,1",rua araujo,73,73,15/05/1936,,"Livro de Emplacamento. n,21. p,121",Cintia,8/10/2018
78,78-73,"74,1",rua araujo,42,42,08/08/1930,14/05/1936,"Livro de Emplacamento. n,21. p,121",Cintia,8/10/2018
78,78-73,"74,1",rua araujo,44,44,19/09/1908,08/08/1930,"Livro de Emplacamento. n,21. p,121",Cintia,8/10/2018
78,78-73,"74,1",rua araujo,60,60,18/09/1908,18/09/1908,"Livro de Emplacamento. n,21. p,121",Cintia,8/10/2018
78,78-281,"281,8",rua araujo,281,281,15/05/1936,,"Livro de Emplacamento. n,21. p,121",Cintia,8/10/2018
78,78-281,"281,8",rua araujo,10,10,19/09/1908,14/05/1936,"Livro de Emplacamento. n,21. p,122",Cintia,8/10/2018
78,78-399,"399,6",rua araujo,399,399,15/05/1936,,"Livro de Emplacamento. n,21. p,121",Cintia,8/10/2018
78,78-399,"399,6",rua araujo,2,2,19/09/1908,14/05/1936,"Livro de Emplacamento. n,21. p,122",Cintia,8/10/2018
11,11-18,18,rua senador feijó,18,18,11/05/1936,,"Livro de Emplacamento. n,21. p,342",Cintia,8/10/2018
11,11-18,18,rua senador feijó,2,2,11/04/1936,11/04/1936,"Livro de Emplacamento. n,21. p,342",Cintia,8/10/2018
11,11-82,82,rua senador feijó,82,82,11/05/1936,,"Livro de Emplacamento. n,21. p,342",Cintia,8/10/2018
11,11-82,82,rua senador feijó,16,16,11/04/1936,11/04/1936,"Livro de Emplacamento. n,21. p,342",Cintia,8/10/2018
11,11-158,158,rua senador feijó,158,158,11/05/1936,,"Livro de Emplacamento. n,21. p,342",Cintia,8/10/2018
11,11-158,158,rua senador feijó,26,26,11/04/1936,11/04/1936,"Livro de Emplacamento. n,21. p,341",Cintia,8/10/2018
11,11-29,29,rua senador feijó,29,29,11/05/1936,,"Livro de Emplacamento. n,21. p,341",Cintia,8/10/2018
11,11-29,29,rua senador feijó,1,1,11/04/1936,11/04/1936,"Livro de Emplacamento. n,21. p,341",Cintia,8/10/2018
11,11-109,109,rua senador feijó,109,109,11/05/1936,,"Livro de Emplacamento. n,21. p,341",Cintia,8/10/2018
11,11-109,109,rua senador feijó,3,3,11/04/1936,11/04/1936,"Livro de Emplacamento. n,21. p,341",Cintia,8/10/2018
11,11-205,205,rua senador feijó,205,205,11/05/1936,,"Livro de Emplacamento. n,21. p,341",Cintia,8/10/2018
11,11-205,205,rua senador feijó,27,27,11/04/1936,11/04/1936,"Livro de Emplacamento. n,21. p,341",Cintia,8/10/2018
12,12-37,37,rua santa theresa,37,37,09/12/1940,,"Livro de Emplacamento. n,27. p,269",Cintia,8/10/2018
12,12-37,37,rua santa theresa,17,17,09/11/1940,09/11/1940,"Livro de Emplacamento. n,27. p,269",Cintia,8/10/2018
12,12-61,61,rua santa theresa,61,61,09/12/1940,,"Livro de Emplacamento. n,27. p,269",Cintia,8/10/2018
12,12-61,61,rua santa theresa,25,25,09/11/1940,09/11/1940,"Livro de Emplacamento. n,27. p,269",Cintia,8/10/2018
12,12-93,93,rua santa theresa,93,93,09/12/1940,,"Livro de Emplacamento. n,27. p,269",Cintia,8/10/2018
12,12-93,93,rua santa theresa,31,31,09/11/1940,09/11/1940,"Livro de Emplacamento. n,27. p,269",Cintia,8/10/2018
12,12-70,70,rua santa theresa,70,70,09/12/1940,,"Livro de Emplacamento. n,27. p,269",Cintia,8/10/2018
12,12-70,70,rua santa theresa,28,28,09/11/1940,09/11/1940,"Livro de Emplacamento. n,27. p,269",Cintia,8/10/2018
12,12-76,76,rua santa theresa,76,76,09/12/1940,,"Livro de Emplacamento. n,27. p,269",Cintia,8/10/2018
12,12-76,76,rua santa theresa,28,28A,09/11/1940,09/11/1940,"Livro de Emplacamento. n,27. p,269",Cintia,8/10/2018
12,12-86,86,rua santa theresa,86,86,09/12/1940,,"Livro de Emplacamento. n,27. p,269",Cintia,8/10/2018
12,12-86,86,rua santa theresa,32,32,09/11/1940,09/11/1940,"Livro de Emplacamento. n,27. p,269",Cintia,8/10/2018
13,13-8,8,rua wenceslau braz,8,8,05/06/1940,,"Livro de Emplacamento. n,27. p,123",Cintia,8/10/2018
13,13-8,8,rua wenceslau braz,4,4,09/05/1908,05/05/1940,"Livro de Emplacamento. n,27. p,123",Cintia,8/10/2018
13,13-8,8,rua wenceslau braz,2,2 tinta,09/04/1908,09/04/1908,"Livro de Emplacamento. n,27. p,123",Cintia,8/10/2018
13,13-104,104,rua wenceslau braz,104,104,05/06/1940,,"Livro de Emplacamento. n,27. p,123",Cintia,8/10/2018
13,13-104,104,rua wenceslau braz,32,32,09/05/1908,05/05/1940,"Livro de Emplacamento. n,27. p,123",Cintia,8/10/2018
13,13-104,104,rua wenceslau braz,18,18,09/04/1908,09/04/1908,"Livro de Emplacamento. n,27. p,123",Cintia,8/10/2018
13,13-200,200,rua wenceslau braz,200,200,05/06/1940,,"Livro de Emplacamento. n,27. p,123",Cintia,8/10/2018
13,13-200,200,rua wenceslau braz,210,210,05/05/1940,05/05/1940,"Livro de Emplacamento. n,27. p,123",Cintia,8/10/2018
13,13-47,47,rua wenceslau braz,47,47,05/06/1940,,"Livro de Emplacamento. n,27. p,123",Cintia,8/10/2018
13,13-47,47,rua wenceslau braz,7,7,09/05/1908,05/05/1940,"Livro de Emplacamento. n,27. p,123",Cintia,8/10/2018
13,13-47,47,rua wenceslau braz,5,5 tinta,09/04/1908,09/04/1908,"Livro de Emplacamento. n,27. p,123",Cintia,8/10/2018
13,13-67,67,rua wenceslau braz,67,67,05/06/1940,,"Livro de Emplacamento. n,27. p,123",Cintia,8/10/2018
13,13-67,67,rua wenceslau braz,11,11,09/05/1908,05/05/1940,"Livro de Emplacamento. n,27. p,123",Cintia,8/10/2018
13,13-93,93,rua wenceslau braz,93,93,05/06/1940,,"Livro de Emplacamento. n,27. p,123",Cintia,8/10/2018
13,13-93,93,rua wenceslau braz,19,19,09/05/1908,05/05/1940,"Livro de Emplacamento. n,27. p,123",Cintia,8/10/2018
14,14-21,21,rua onze de agosto,21,21,12/07/1939,,"Livro de Emplacamento. n,26. p,356",Cintia,8/10/2018
14,14-21,21,rua onze de agosto,3,3,02/08/1909,12/06/1939,"Livro de Emplacamento. n,21. p,356",Cintia,8/10/2018
14,14-21,21,rua onze de agosto,1,1B Tinta,02/07/1909,02/07/1909,"Livro de Emplacamento. n,21. p,356",Cintia,8/10/2018
14,14-109,109,rua onze de agosto,109,109,12/07/1939,,"Livro de Emplacamento. n,21. p,356",Cintia,8/10/2018
14,14-109,109,rua onze de agosto,23,23,02/08/1909,12/06/1939,"Livro de Emplacamento. n,21. p,356",Cintia,8/10/2018
14,14-109,109,rua onze de agosto,7,7,02/07/1909,02/07/1909,"Livro de Emplacamento. n,21. p,356",Cintia,8/10/2018
14,14-357,357,rua onze de agosto,357,357,12/07/1939,,"Livro de Emplacamento. n,21. p,356",Cintia,8/10/2018
14,14-357,357,rua onze de agosto,55,55,02/08/1909,12/06/1939,"Livro de Emplacamento. n,21. p,357",Cintia,8/10/2018
14,14-357,357,rua onze de agosto,35,35,02/07/1909,02/07/1909,"Livro de Emplacamento. n,21. p,356",Cintia,8/10/2018
14,14-98,98,rua onze de agosto,98,98,12/07/1939,,"Livro de Emplacamento. n,21. p,357",Cintia,8/10/2018
14,14-98,98,rua onze de agosto,16,16,02/08/1909,12/06/1939,"Livro de Emplacamento. n,21. p,357",Cintia,8/10/2018
14,14-98,98,rua onze de agosto,8,8,02/07/1909,02/07/1909,"Livro de Emplacamento. n,21. p,357",Cintia,8/10/2018
14,14-224,224,rua onze de agosto,224,224,12/07/1939,,"Livro de Emplacamento. n,21. p,357",Cintia,8/10/2018
14,14-224,224,rua onze de agosto,50,50,02/08/1909,12/06/1939,"Livro de Emplacamento. n,21. p,357",Cintia,8/10/2018
14,14-224,224,rua onze de agosto,40,40,02/07/1909,02/07/1909,"Livro de Emplacamento. n,21. p,357",Cintia,8/10/2018
14,14-360,360,rua onze de agosto,360,360,12/07/1939,,"Livro de Emplacamento. n,21. p,357",Cintia,8/10/2018
14,14-360,360,rua onze de agosto,84,84,12/06/1939,12/06/1939,"Livro de Emplacamento. n,21. p,357",Cintia,8/10/2018
14,14-348,348,rua onze de agosto,348,348,7/12/1939,,"Livro de Emplacamento. n,21. p,357",Cintia,8/10/2018
14,14-348,348,rua onze de agosto,80,80,02/08/1909,6/12/1939,"Livro de Emplacamento. n,21. p,357",Cintia,8/10/2018
16,16-41,41,rua alvares penteado,41,41,13/09/1939,,"Livro de Emplacamento. n,26. p,199",Cintia,8/10/2018
16,16-41,41,rua alvares penteado,5,5,16/07/1928,08/12/1939,"Livro de Emplacamento. n,26. p,199.",Cintia,8/10/2018
16,16-41,41,rua alvares penteado,7,7,21/06/1912,15/07/1928,"Livro de Emplacamento. n,26. p,199.",Cintia,8/10/2018
16,16-121,121,rua alvares penteado,121,121,13/09/1939,,"Livro de Emplacamento. n,26. p,199.",Cintia,8/10/2018
16,16-121,121,rua alvares penteado,17,17,16/07/1928,08/12/1939,"Livro de Emplacamento. n,26. p,199.",Cintia,8/10/2018
16,16-121,121,rua alvares penteado,19,19,15/07/1928,15/07/1928,"Livro de Emplacamento. n,26. p,199.",Cintia,8/10/2018
16,16-221,221,rua alvares penteado,221,221,13/09/1939,,"Livro de Emplacamento. n,26. p,199.",Cintia,8/10/2018
16,16-221,221,rua alvares penteado,31,31A,16/07/1928,08/12/1939,"Livro de Emplacamento. n,26. p,199.",Cintia,8/10/2018
16,16-221,221,rua alvares penteado,43,43 E/T,21/06/1912,15/07/1928,"Livro de Emplacamento. n,26. p,199.",Cintia,8/10/2018
16,16-18,18,rua alvares penteado,18,18,13/09/1939,,"Livro de Emplacamento. n,26. p,199.",Cintia,8/10/2018
16,16-18,18,rua alvares penteado,2,2B,16/07/1928,08/12/1939,"Livro de Emplacamento. n,26. p,199.",Cintia,8/10/2018
16,16-18,18,rua alvares penteado,8,8A E/T,15/07/1928,15/07/1928,"Livro de Emplacamento. n,26. p,199.",Cintia,8/10/2018
16,16-112,112,rua alvares penteado,112,112,13/09/1939,,"Livro de Emplacamento. n,26. p,199.",Cintia,8/10/2018
16,16-112,112,rua alvares penteado,12,12,16/07/1928,08/12/1939,"Livro de Emplacamento. n,26. p,199.",Cintia,8/10/2018
16,16-112,112,rua alvares penteado,24,24,21/06/1912,15/07/1928,"Livro de Emplacamento. n,26. p,199.",Cintia,8/10/2018
16,16-218,218,rua alvares penteado,218,218,13/09/1939,,"Livro de Emplacamento. n,26. p,199.",Cintia,8/10/2018
16,16-218,218,rua alvares penteado,26,26 sob,16/07/1928,08/12/1939,"Livro de Emplacamento. n,26. p,199.",Cintia,8/10/2018
16,16-218,218,rua alvares penteado,44,44 E/S,15/07/1928,15/07/1928,"Livro de Emplacamento. n,26. p,199.",Cintia,8/10/2018
17,17-19,19,rua do comercio,19,19,11/06/1936,,"Livro de Emplacamento n,21. p,343",Cintia,8/10/2018
17,17-19,19,rua do comercio,1,1,16/06/1928,11/05/1936,"Livro de Emplacamento n,21. p,343",Cintia,8/10/2018
17,17-19,19,rua do comercio,1,1 E/T Tinta,15/06/1928,15/06/1928,"Livro de Emplacamento n,21. p,343",Cintia,8/10/2018
17,17-39,39,rua do comercio,39,39,11/06/1936,,"Livro de Emplacamento n,21. p,343",Cintia,8/10/2018
17,17-39,39,rua do comercio,3,3 sob,16/06/1928,11/05/1936,"Livro de Emplacamento n,21. p,343",Cintia,8/10/2018
17,17-39,39,rua do comercio,9,9 E/S,15/06/1928,15/06/1928,"Livro de Emplacamento n,21. p,343",Cintia,8/10/2018
17,17-14,14,rua do comercio,14,14,11/06/1936,,"Livro de Emplacamento n,21. p,343",Cintia,8/10/2018
17,17-14,14,rua do comercio,2,2,16/06/1928,11/05/1936,"Livro de Emplacamento n,21. p,343",Cintia,8/10/2018
17,17-14,14,rua do comercio,2,2 E/T,15/06/1928,15/06/1928,"Livro de Emplacamento n,21. p,343",Cintia,8/10/2018
17,17-58,58,rua do comercio,58,58,11/06/1936,,"Livro de Emplacamento n,21. p,343",Cintia,8/10/2018
17,17-58,58,rua do comercio,6,6,16/06/1928,11/05/1936,"Livro de Emplacamento n,21. p,343",Cintia,8/10/2018
17,17-58,58,rua do comercio,10,10 E/T,15/06/1928,15/06/1928,"Livro de Emplacamento n,21. p,343",Cintia,8/10/2018
19,19-63,63,rua da quitanda,63,63,01/02/1935,,"Livro de Emplacamento. n,19. p,222",Cintia,8/10/2018
19,19-63,63,rua da quitanda,1,1,22/06/1928,01/01/1935,"Livro de Emplacamento. n,19. p,222",Cintia,8/10/2018
19,19-63,63,rua da quitanda,1,1 E/T,21/06/1928,21/06/1928,"Livro de Emplacamento. n,19. p,222",Cintia,8/10/2018
19,19-113,113,rua da quitanda,113,113,01/02/1935,,"Livro de Emplacamento. n,19. p,222",Cintia,8/10/2018
19,19-113,113,rua da quitanda,13,13 s°,22/06/1928,01/01/1935,"Livro de Emplacamento. n,19. p,222",Cintia,8/10/2018
19,19-113,113,rua da quitanda,13,13 E/S,21/06/1928,21/06/1928,"Livro de Emplacamento. n,19. p,222",Cintia,8/10/2018
19,19-161,161,rua da quitanda,161,161,01/02/1935,,"Livro de Emplacamento. n,19. p,222",Cintia,8/10/2018
19,19-161,161,rua da quitanda,23,23,22/06/1928,01/01/1935,"Livro de Emplacamento. n,19. p,222",Cintia,8/10/2018
19,19-161,161,rua da quitanda,23,23 tinta,21/06/1928,21/06/1928,"Livro de Emplacamento. n,19. p,222",Cintia,8/10/2018
19,19-18,18,rua da quitanda,18,18,01/02/1935,,"Livro de Emplacamento. n,19. p,222",Cintia,8/10/2018
19,19-18,18,rua da quitanda,2,2 s°,22/06/1928,01/01/1935,"Livro de Emplacamento. n,19. p,222",Cintia,8/10/2018
19,19-18,18,rua da quitanda,2,2 E/S,21/06/1928,21/06/1928,"Livro de Emplacamento. n,19. p,222",Cintia,8/10/2018
19,19-114,114,rua da quitanda,114,114,01/02/1935,,"Livro de Emplacamento. n,19. p,222",Cintia,8/10/2018
19,19-114,114,rua da quitanda,12,12,22/06/1928,01/01/1935,"Livro de Emplacamento. n,19. p,222",Cintia,8/10/2018
19,19-114,114,rua da quitanda,10,10 E/T,21/06/1928,21/06/1928,"Livro de Emplacamento. n,19. p,222",Cintia,8/10/2018
19,19-162,162,rua da quitanda,162,162,01/02/1935,,"Livro de Emplacamento. n,19. p,222",Cintia,8/10/2018
19,19-162,162,rua da quitanda,20,20 sob,22/06/1928,01/01/1935,"Livro de Emplacamento. n,19. p,222",Cintia,8/10/2018
19,19-162,162,rua da quitanda,18,18 E/S,21/06/1928,21/06/1928,"Livro de Emplacamento. n,19. p,222",Cintia,8/10/2018
20,20-11,11,rua direita,11,11,02/05/1938,,"Livro de Emplacamento. n,24. p,205",Cintia,8/10/2018
20,20-11,11,rua direita,1,1,03/01/1928,02/04/1938,"Livro de Emplacamento. n,24. p,205",Cintia,8/10/2018
20,20-141,141,rua direita,141,141,02/05/1938,,"Livro de Emplacamento. n,24. p,205",Cintia,8/10/2018
20,20-141,141,rua direita,15,15,13/03/1928,02/04/1938,"Livro de Emplacamento. n,24. p,205",Cintia,8/10/2018
20,20-141,141,rua direita,27,27 E/T,03/12/1928,03/12/1928,"Livro de Emplacamento. n,24. p,205",Cintia,8/10/2018
20,20-271,271,rua direita,271,271,02/05/1938,,"Livro de Emplacamento. n,24. p,205",Cintia,8/10/2018
20,20-271,271,rua direita,39,39C,13/03/1928,02/04/1938,"Livro de Emplacamento. n,24. p,205",Cintia,8/10/2018
20,20-271,271,rua direita,51,51,03/12/1928,03/12/1928,"Livro de Emplacamento. n,24. p,205",Cintia,8/10/2018
20,20-22,22,rua direita,22,22,02/05/1938,,"Livro de Emplacamento. n,24. p,205",Cintia,8/10/2018
20,20-22,22,rua direita,2,2,13/03/1928,02/04/1938,"Livro de Emplacamento. n,24. p,205",Cintia,8/10/2018
20,20-22,22,rua direita,2,2 E/T,03/12/1928,03/12/1928,"Livro de Emplacamento. n,24. p,205",Cintia,8/10/2018
20,20-120,120,rua direita,120,120,02/05/1938,,"Livro de Emplacamento. n,24. p,205",Cintia,8/10/2018
20,20-120,120,rua direita,10,10,13/03/1928,02/04/1938,"Livro de Emplacamento. n,24. p,205",Cintia,8/10/2018
20,20-120,120,rua direita,10,10A,03/12/1928,03/12/1928,"Livro de Emplacamento. n,24. p,205",Cintia,8/10/2018
20,20-246,246,rua direita,246,246,02/05/1938,,"Livro de Emplacamento. n,24. p,205",Cintia,8/10/2018
20,20-246,246,rua direita,"28,1",28 sob,13/03/1928,02/04/1938,"Livro de Emplacamento. n,24. p,205",Cintia,8/10/2018
20,20-246,246,rua direita,28,28 E/S,03/12/1928,03/12/1928,"Livro de Emplacamento. n,24. p,205",Cintia,8/10/2018
51,51-366,366,rua formosa,366,366,10/06/1936,,"Livro de Emplacamento. n,21.p,307",Cintia,8/10/2018
51,51-366,366,rua formosa,11,11,10/05/1936,10/05/1936,"Livro de Emplacamento. n,21.p,307",Cintia,8/10/2018
51,51-410,410,rua formosa,410,410,10/06/1936,,"Livro de Emplacamento. n,21.p,307",Cintia,8/10/2018
51,51-410,410,rua formosa,1,1,23/02/1909,10/05/1936,"Livro de Emplacamento. n,21.p,307",Cintia,8/10/2018
51,51-19,19,rua formosa,19,19,10/06/1936,,"Livro de Emplacamento. n,21.p,307",Cintia,8/10/2018
51,51-19,19,rua formosa,72,72,23/02/1909,10/05/1936,"Livro de Emplacamento. n,21.p,307",Cintia,8/10/2018
51,51-19,19,rua formosa,"82,3",82C,22/02/1909,22/02/1909,"Livro de Emplacamento. n,21.p,307",Cintia,8/10/2018
51,51-197,197,rua formosa,197,197,10/06/1936,,"Livro de Emplacamento. n,21.p,307",Cintia,8/10/2018
51,51-197,197,rua formosa,26,26,23/02/1909,10/05/1936,"Livro de Emplacamento. n,21.p,307",Cintia,8/10/2018
51,51-197,197,rua formosa,44,44 tinta,22/02/1909,22/02/1909,"Livro de Emplacamento. n,21.p,307",Cintia,8/10/2018
51,51-449,449,rua formosa,449,449,10/06/1936,,"Livro de Emplacamento. n,21.p,307",Cintia,8/10/2018
51,51-449,449,rua formosa,4,4,23/02/1909,10/05/1936,"Livro de Emplacamento. n,21.p,307",Cintia,8/10/2018
54,54-15,15,rua vinte e quatro de maio,15,15,11/06/1935,,"Livro de Emplacamento n,20. p,154",Cintia,8/10/2018
54,54-15,15,rua vinte e quatro de maio,1,1,20/02/1909,11/05/1935,"Livro de Emplacamento n,20. p,154",Cintia,8/10/2018
54,54-113,113,rua vinte e quatro de maio,113,113,11/06/1935,,"Livro de Emplacamento n,20. p,154",Cintia,8/10/2018
54,54-113,113,rua vinte e quatro de maio,27,27,20/02/1909,11/05/1935,"Livro de Emplacamento n,20. p,154",Cintia,8/10/2018
54,54-281,281,rua vinte e quatro de maio,281,281,11/06/1935,,"Livro de Emplacamento n,20. p,154",Cintia,8/10/2018
54,54-281,281,rua vinte e quatro de maio,69,69,11/05/1935,11/05/1935,"Livro de Emplacamento n,20. p,154",Cintia,8/10/2018
54,54-32,32,rua vinte e quatro de maio,32,32,11/06/1935,,"Livro de Emplacamento n,20. p,154",Cintia,8/10/2018
54,54-32,32,rua vinte e quatro de maio,4,4,20/02/1909,11/05/1935,"Livro de Emplacamento n,20. p,154",Cintia,8/10/2018
54,54-196,196,rua vinte e quatro de maio,196,196,11/06/1935,,"Livro de Emplacamento n,20. p,154",Cintia,8/10/2018
54,54-196,196,rua vinte e quatro de maio,42,42,20/02/1909,11/05/1935,"Livro de Emplacamento n,20. p,154",Cintia,8/10/2018
54,54-196,196,rua vinte e quatro de maio,44,44,19/02/1909,19/02/1909,"Livro de Emplacamento n,20. p,154",Cintia,8/10/2018
54,54-262,262,rua vinte e quatro de maio,262,262,11/06/1935,,"Livro de Emplacamento n,20. p,154",Cintia,8/10/2018
54,54-262,262,rua vinte e quatro de maio,"50,2",50 sob,20/02/1909,11/05/1935,"Livro de Emplacamento n,20. p,154",Cintia,8/10/2018
55,55-11,11,rua são francisco,11,11,21/09/1938,,"Livro de Emplacamento n,25. p,120",Cintia,8/10/2018
55,55-11,11,rua são francisco,3,3,19/03/1909,20/09/1938,"Livro de Emplacamento n,25. p,120",Cintia,8/10/2018
55,55-49,49,rua são francisco,49,49,21/09/1938,,"Livro de Emplacamento n,25. p,120",Cintia,8/10/2018
55,55-49,49,rua são francisco,"11,3",11B,20/09/1938,20/09/1938,"Livro de Emplacamento n,25. p,120",Cintia,8/10/2018
55,55-115,115,rua são francisco,115,115,21/09/1938,,"Livro de Emplacamento n,25. p,120",Cintia,8/10/2018
55,55-115,115,rua são francisco,27,27,19/03/1909,20/09/1938,"Livro de Emplacamento n,25. p,120",Cintia,8/10/2018
55,55-52,52,rua são francisco,52,52,21/09/1938,,"Livro de Emplacamento n,25. p,120",Cintia,8/10/2018
55,55-52,52,rua são francisco,20,20,19/03/1909,20/09/1938,"Livro de Emplacamento n,25. p,120",Cintia,8/10/2018
55,55-92,92,rua são francisco,92,92,21/09/1938,,"Livro de Emplacamento n,25. p,120",Cintia,8/10/2018
55,55-92,92,rua são francisco,24,24,20/09/1938,20/09/1938,"Livro de Emplacamento n,25. p,120",Cintia,8/10/2018
55,55-118,118,rua são francisco,118,118,21/09/1938,,"Livro de Emplacamento n,25. p,120",Cintia,8/10/2018
55,55-118,118,rua são francisco,32,32,20/09/1938,20/09/1938,"Livro de Emplacamento n,25. p,120",Cintia,8/10/2018
56,56-7,7,rua senador paulo egydio,7,7,22/08/1934,,"Livro de Emplacamento. n,19. p,171",Cintia,8/10/2018
56,56-61,61,rua senador paulo egydio,61,61,22/08/1934,,"Livro de Emplacamento. n,19. p,171",Cintia,8/10/2018
56,56-18,18,rua senador paulo egydio,18,18,22/08/1934,,"Livro de Emplacamento. n,19. p,171",Cintia,8/10/2018
56,56-18,18,rua senador paulo egydio,2,2,21/08/1934,21/08/1934,"Livro de Emplacamento. n,19. p,171",Cintia,8/10/2018
56,56-44,44,rua senador paulo egydio,44,44,22/08/1934,,"Livro de Emplacamento. n,19. p,171",Cintia,8/10/2018
56,56-44,44,rua senador paulo egydio,10,10,21/08/1934,21/08/1934,"Livro de Emplacamento. n,19. p,171",Cintia,8/10/2018
59,59-33,33,rua cristavão colombo,33,33,14/03/1941,,"Livro de Emplacamento. n,28. p,127",Cintia,8/10/2018
59,59-51,51,rua cristavão colombo,51,51,14/03/1941,,"Livro de Emplacamento. n,28. p,127",Cintia,8/10/2018
59,59-51,51,rua cristavão colombo,1,1,13/03/1941,13/03/1941,"Livro de Emplacamento. n,28. p,127",Cintia,8/10/2018
59,59-63,63,rua cristavão colombo,63,63,14/03/1941,,"Livro de Emplacamento. n,28. p,127",Cintia,8/10/2018
59,59-63,63,rua cristavão colombo,3,3s°,13/03/1941,13/03/1941,"Livro de Emplacamento. n,28. p,127",Cintia,8/10/2018
65,65-48,48,rua alvaro de carvalho,48,48,08/07/1940,,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
65,65-48,48,rua alvaro de carvalho,2,2,07/12/1928,08/06/1940,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
65,65-48,48,rua alvaro de carvalho,59,59,17/06/1908,07/11/1928,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
65,65-48,48,rua alvaro de carvalho,51,51,16/06/1908,16/06/1908,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
65,65-146,146,rua alvaro de carvalho,136,136,08/07/1940,,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
65,65-136,136,rua alvaro de carvalho,34,34,07/12/1928,08/06/1940,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
65,65-136,136,rua alvaro de carvalho,29,29,17/06/1928,07/11/1928,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
65,65-272,272,rua alvaro de carvalho,272,272,08/07/1940,,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
65,65-272,272,rua alvaro de carvalho,"64,1",64A,07/12/1928,08/06/1940,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
65,65-272,272,rua alvaro de carvalho,1,1 E/T,07/11/1928,07/11/1928,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
65,65-246,246,rua alvaro de carvalho,246,246,08/07/1940,,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
65,65-246,246,rua alvaro de carvalho,62,62,07/12/1928,08/06/1940,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
65,65-246,246,rua alvaro de carvalho,3,3,17/06/1908,07/11/1928,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
65,65-75,75,rua alvaro de carvalho,75,75,08/07/1940,,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
65,65-75,75,rua alvaro de carvalho,1,1,07/12/1928,08/06/1940,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
65,65-75,75,rua alvaro de carvalho,52,52,07/11/1928,07/11/1928,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
65,65-111,111,rua alvaro de carvalho,111,111,08/07/1940,,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
65,65-111,111,rua alvaro de carvalho,7,7,07/12/1928,08/06/1940,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
65,65-111,111,rua alvaro de carvalho,48,48,22/05/1912,07/11/1928,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
65,65-111,111,rua alvaro de carvalho,28,28,21/05/1912,21/05/1912,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
65,65-219,219,rua alvaro de carvalho,219,219,08/07/1940,,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
65,65-219,219,rua alvaro de carvalho,35,35,07/12/1928,08/06/1940,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
65,65-219,219,rua alvaro de carvalho,18,18,22/03/1912,07/11/1928,"Livro de Emplacamento n,27. p,182",Cintia,8/10/2018
69,69-44,44,rua braulio gomes,44,44,14/01/1936,,"Livro de Emplacamento. n,20. p,297",Cintia,8/10/2018
69,69-44,44,rua braulio gomes,2,2,08/08/1930,13/01/1936,"Livro de Emplacamento. n,20. p,297",Cintia,8/10/2018
69,69-50,50,rua braulio gomes,50,50,14/01/1936,,"Livro de Emplacamento. n,20. p,297",Cintia,8/10/2018
69,69-50,50,rua braulio gomes,"2,1",2A,08/08/1930,13/01/1936,"Livro de Emplacamento. n,20. p,297",Cintia,8/10/2018
69,69-50,50,rua braulio gomes,2,2,08/08/1930,08/07/1930,"Livro de Emplacamento. n,20. p,297",Cintia,8/10/2018
