id_da rua,Id_ponto,metragem,logradouro,numero,numero original,Data inicial,Data_final,fonte,autor_da_alimentação,Data
213,213-450,450,Rua Rodrigo de Barros,88,88,04/01/1937,04/01/1937,"Livro de Emplacamentos L8, p.26; L8, p.53; L22, p.82, 83 e 172",Cintia,29/06/2019
213,213-63,63,Rua Rodrigo de Barros,63,63,04/02/1937,,"Livro de Emplacamentos L8, p.26; L8, p.53; L22, p.82, 83 e 172",Cintia,29/06/2019
213,213-63,63,Rua Rodrigo de Barros,1,1,26/07/1907,04/01/1937,"Livro de Emplacamentos L8, p.26; L8, p.53; L22, p.82, 83 e 172",Cintia,29/06/2019
213,213-219,"219,8",Rua Rodrigo de Barros,219,219,04/02/1937,,"Livro de Emplacamentos L8, p.26; L8, p.53; L22, p.82, 83 e 172",Cintia,29/06/2019
213,213-219,"219,8",Rua Rodrigo de Barros,49,49,26/07/1907,04/01/1937,"Livro de Emplacamentos L8, p.26; L8, p.53; L22, p.82, 83 e 172",Cintia,29/06/2019
213,213-219,"219,8",Rua Rodrigo de Barros,33,33,25/07/1907,25/07/1907,"Livro de Emplacamentos L8, p.26; L8, p.53; L22, p.82, 83 e 172",Cintia,29/06/2019
213,213-369,"369,4",Rua Rodrigo de Barros,369,369,04/02/1937,,"Livro de Emplacamentos L8, p.26; L8, p.53; L22, p.82, 83 e 172",Cintia,29/06/2019
213,213-369,"369,4",Rua Rodrigo de Barros,85,85,23/03/1912,04/01/1937,"Livro de Emplacamentos L8, p.26; L8, p.53; L22, p.82, 83 e 172",Cintia,29/06/2019
213,213-369,"369,4",Rua Rodrigo de Barros,81,81,26/07/1907,22/03/1912,"Livro de Emplacamentos L8, p.26; L8, p.53; L22, p.82, 83 e 172",Cintia,29/06/2019
213,213-369,"369,4",Rua Rodrigo de Barros,53,53,25/07/1907,25/07/1907,"Livro de Emplacamentos L8, p.26; L8, p.53; L22, p.82, 83 e 172",Cintia,29/06/2019
711,711-33,"32,4",Rua Garibaldi,33,33,29/05/1942,,"Livro de Emplacamentos L4, p.67; L4, p.86; L4, p.94; L29, p.355 a 357",Cintia,29/06/2019
711,711-33,"32,4",Rua Garibaldi,1,1,28/05/1942,28/05/1942,"Livro de Emplacamentos L4, p.67; L4, p.86; L4, p.94; L29, p.355 a 357",Cintia,29/06/2019
711,711-231,"231,7",Rua Garibaldi,231,231,29/05/1942,,"Livro de Emplacamentos L4, p.67; L4, p.86; L4, p.94; L29, p.355 a 357",Cintia,29/06/2019
711,711-231,"231,7",Rua Garibaldi,11,11,28/05/1942,28/05/1942,"Livro de Emplacamentos L4, p.67; L4, p.86; L4, p.94; L29, p.355 a 357",Cintia,29/06/2019
711,711-521,"521,6",Rua Garibaldi,521,521,29/05/1942,,"Livro de Emplacamentos L4, p.67; L4, p.86; L4, p.94; L29, p.355 a 357",Cintia,29/06/2019
711,711-521,"521,6",Rua Garibaldi,59,59,12/12/1907,28/05/1942,"Livro de Emplacamentos L4, p.67; L4, p.86; L4, p.94; L29, p.355 a 357",Cintia,29/06/2019
711,711-521,"521,6",Rua Garibaldi,35,35,11/12/1907,11/12/1907,"Livro de Emplacamentos L4, p.67; L4, p.86; L4, p.94; L29, p.355 a 357",Cintia,29/06/2019
711,711-565,"565,5",Rua Garibaldi,565,565,29/05/1942,,"Livro de Emplacamentos L4, p.67; L4, p.86; L4, p.94; L29, p.355 a 357",Cintia,29/06/2019
711,711-565,"565,5",Rua Garibaldi,63,63,12/12/1907,28/05/1942,"Livro de Emplacamentos L4, p.67; L4, p.86; L4, p.94; L29, p.355 a 357",Cintia,29/06/2019
711,711-621,"621,2",Rua Garibaldi,621,621,29/05/1942,,"Livro de Emplacamentos L4, p.67; L4, p.86; L4, p.94; L29, p.355 a 357",Cintia,29/06/2019
711,711-621,"621,2",Rua Garibaldi,73,73,28/05/1942,28/05/1942,"Livro de Emplacamentos L4, p.67; L4, p.86; L4, p.94; L29, p.355 a 357",Cintia,29/06/2019
711,711-236,"235,2",Rua Garibaldi,236,236,29/05/1942,,"Livro de Emplacamentos L4, p.67; L4, p.86; L4, p.94; L29, p.355 a 357",Cintia,29/06/2019
711,711-236,"235,2",Rua Garibaldi,2,2,12/12/1907,28/05/1942,"Livro de Emplacamentos L4, p.67; L4, p.86; L4, p.94; L29, p.355 a 357",Cintia,29/06/2019
711,711-410,"409,1",Rua Garibaldi,410,410,29/05/1942,,"Livro de Emplacamentos L4, p.67; L4, p.86; L4, p.94; L29, p.355 a 357",Cintia,29/06/2019
711,711-410,"409,1",Rua Garibaldi,44,44,12/12/1907,28/05/1942,"Livro de Emplacamentos L4, p.67; L4, p.86; L4, p.94; L29, p.355 a 357",Cintia,29/06/2019
711,711-410,"409,1",Rua Garibaldi,42,42,11/12/1907,11/12/1907,"Livro de Emplacamentos L4, p.67; L4, p.86; L4, p.94; L29, p.355 a 357",Cintia,29/06/2019
711,711-660,"659,9",Rua Garibaldi,660,660,29/05/1942,,"Livro de Emplacamentos L4, p.67; L4, p.86; L4, p.94; L29, p.355 a 357",Cintia,29/06/2019
711,711-660,"659,9",Rua Garibaldi,82,82,12/12/1907,28/05/1942,"Livro de Emplacamentos L4, p.67; L4, p.86; L4, p.94; L29, p.355 a 357",Cintia,29/06/2019
711,711-660,"659,9",Rua Garibaldi,86,86,11/12/1907,11/12/1907,"Livro de Emplacamentos L4, p.67; L4, p.86; L4, p.94; L29, p.355 a 357",Cintia,29/06/2019
711,711-718,"718,8",Rua Garibaldi,718,718,29/05/1942,,"Livro de Emplacamentos L4, p.67; L4, p.86; L4, p.94; L29, p.355 a 357",Cintia,29/06/2019
711,711-718,"718,8",Rua Garibaldi,100,100,28/05/1942,28/05/1942,"Livro de Emplacamentos L4, p.67; L4, p.86; L4, p.94; L29, p.355 a 357",Cintia,29/06/2019
693,693-127,"125,9",Rua General Flores,127,127,15/04/1937,,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-127,"125,9",Rua General Flores,5,5,15/06/1928,14/04/1937,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-127,"125,9",Rua General Flores,3,3,10/12/1908,14/06/1928,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-367,"366,8",Rua General Flores,367,367,15/04/1937,,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-367,"366,8",Rua General Flores,45,45,15/06/1928,14/04/1937,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-367,"366,8",Rua General Flores,41,41,10/12/1908,14/06/1928,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-367,"366,8",Rua General Flores,35,35,12/09/1908,12/09/1908,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-581,"580,4",Rua General Flores,581,581,15/04/1937,,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-581,"580,4",Rua General Flores,95,95,15/06/1928,14/04/1937,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-581,"580,4",Rua General Flores,83,83,10/12/1908,14/06/1928,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-581,"580,4",Rua General Flores,75,75,12/09/1908,12/09/1908,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-78,"78,9",Rua General Flores,78,78,15/04/1937,,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-78,"78,9",Rua General Flores,14,14,15/06/1928,14/04/1937,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-78,"78,9",Rua General Flores,20,20,10/12/1908,14/06/1928,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-234,"234,6",Rua General Flores,234,234,15/04/1937,,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-234,"234,6",Rua General Flores,54,54,15/06/1928,14/04/1937,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-234,"234,6",Rua General Flores,62,62,10/12/1908,14/06/1928,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-486,"486,5",Rua General Flores,486,486,15/04/1937,,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-486,"486,5",Rua General Flores,102,102,15/06/1928,14/04/1937,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-486,"486,5",Rua General Flores,110,110,02/09/1915,14/06/1928,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-486,"486,5",Rua General Flores,98,98,10/12/1908,02/08/1915,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-486,"486,5",Rua General Flores,108,108,12/09/1908,12/09/1908,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-586,"585,8",Rua General Flores,586,586,15/04/1937,,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-586,"585,8",Rua General Flores,132,132,15/06/1928,14/04/1937,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-586,"585,8",Rua General Flores,136,136,14/06/1928,14/06/1928,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-556,"556,2",Rua General Flores,556,556,15/04/1937,,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-556,"556,2",Rua General Flores,122,122,15/06/1928,14/04/1937,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-556,"556,2",Rua General Flores,124,124,02/09/1915,14/06/1928,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
693,693-556,"556,2",Rua General Flores,112,112,02/08/1915,02/08/1915,"Livros de Emplacamento L4, p. 73; L4, p. 89L13, p. 148; L22, p. 153",Cintia,30/06/2019
706,706-35,"35,7",Rua James Holland,35,35,07/07/1939,,"Livros de Emplacamento L17, p.168; L25, p.225",Cintia,30/06/2019
706,706-35,"35,7",Rua James Holland,3,3,07/06/1939,07/06/1939,"Livros de Emplacamento L17, p.168; L25, p.225",Cintia,30/06/2019
706,706-113,"112,1",Rua James Holland,113,113,07/07/1939,,"Livros de Emplacamento L17, p.168; L25, p.225",Cintia,30/06/2019
706,706-113,"112,1",Rua James Holland,21,21,20/01/1935,07/06/1939,"Livros de Emplacamento L17, p.168; L25, p.225",Cintia,30/06/2019
706,706-387,"387,7",Rua James Holland,387,387,07/07/1939,,"Livros de Emplacamento L17, p.168; L25, p.225",Cintia,30/06/2019
706,706-387,"387,7",Rua James Holland,65,65,20/01/1935,07/06/1939,"Livros de Emplacamento L17, p.168; L25, p.225",Cintia,30/06/2019
706,706-425,"424,9",Rua James Holland,425,425,07/07/1939,,"Livros de Emplacamento L17, p.168; L25, p.225",Cintia,30/06/2019
706,706-425,"424,9",Rua James Holland,75,75,20/01/1935,07/06/1939,"Livros de Emplacamento L17, p.168; L25, p.225",Cintia,30/06/2019
706,706-228,"228,7",Rua James Holland,228,228,07/07/1939,,"Livros de Emplacamento L17, p.168; L25, p.225",Cintia,30/06/2019
706,706-228,"228,7",Rua James Holland,40,40,20/01/1935,07/06/1939,"Livros de Emplacamento L17, p.168; L25, p.225",Cintia,30/06/2019
706,706-228,"228,7",Rua James Holland,10,10,19/01/1935,19/01/1935,"Livros de Emplacamento L17, p.168; L25, p.225",Cintia,30/06/2019
706,706-270,"270,9",Rua James Holland,270,270,07/07/1939,,"Livros de Emplacamento L17, p.168; L25, p.225",Cintia,30/06/2019
706,706-270,"270,9",Rua James Holland,46,46,20/01/1935,07/06/1939,"Livros de Emplacamento L17, p.168; L25, p.225",Cintia,30/06/2019
706,706-270,"270,9",Rua James Holland,16,16,19/01/1935,19/01/1935,"Livros de Emplacamento L17, p.168; L25, p.225",Cintia,30/06/2019
733,733-25,"25,6",Rua Jorge Velho,25,25,20/07/1938,,"Livro de Emplacamento L25, p.37",Cintia,30/06/2019
733,733-25,"25,6",Rua Jorge Velho,1,1,19/07/1938,19/07/1938,"Livro de Emplacamento L25, p.37",Cintia,30/06/2019
733,733-75,"74,6",Rua Jorge Velho,75,75,20/07/1938,,"Livro de Emplacamento L25, p.37",Cintia,30/06/2019
733,733-75,"74,6",Rua Jorge Velho,11,11,19/07/1938,19/07/1938,"Livro de Emplacamento L25, p.37",Cintia,30/06/2019
733,733-109,"109,3",Rua Jorge Velho,109,109,20/07/1938,,"Livro de Emplacamento L25, p.37",Cintia,30/06/2019
733,733-109,"109,3",Rua Jorge Velho,23,23,19/07/1938,19/07/1938,"Livro de Emplacamento L25, p.37",Cintia,30/06/2019
733,733-42,"41,4",Rua Jorge Velho,42,42,20/07/1938,,"Livro de Emplacamento L25, p.37",Cintia,30/06/2019
733,733-42,"41,4",Rua Jorge Velho,1,1B,19/07/1938,19/07/1938,"Livro de Emplacamento L25, p.37",Cintia,30/06/2019
733,733-74,"73,3",Rua Jorge Velho,74,74,20/07/1938,,"Livro de Emplacamento L25, p.37",Cintia,30/06/2019
733,733-74,"73,3",Rua Jorge Velho,4,4,19/07/1938,19/07/1938,"Livro de Emplacamento L25, p.37",Cintia,30/06/2019
733,733-122,"122,6",Rua Jorge Velho,122,122,20/07/1938,,"Livro de Emplacamento L25, p.37",Cintia,30/06/2019
733,733-122,"122,6",Rua Jorge Velho,10,10,19/07/1938,19/07/1938,"Livro de Emplacamento L25, p.37",Cintia,30/06/2019
708,708-15,"15,3",Rua Lusitania,15,15,19/05/1938,,"Livro de Emplacamento L24, p.328",Cintia,30/06/2019
708,708-15,"15,3",Rua Lusitania,1,1,18/05/1938,18/05/1938,"Livro de Emplacamento L24, p.328",Cintia,30/06/2019
731,731-20,20,Rua Pedro Thomaz,20,20,22/06/1936,,"Livros de Emplacamento L7, p.111; L22, p.75",Cintia,30/06/2019
731,731-20,20,Rua Pedro Thomaz,2,2,19/04/1909,21/06/1936,"Livros de Emplacamento L7, p.111; L22, p.75",Cintia,30/06/2019
731,731-28,28,Rua Pedro Thomaz,28,28,22/06/1936,,"Livros de Emplacamento L7, p.111; L22, p.75",Cintia,30/06/2019
731,731-28,28,Rua Pedro Thomaz,6,6,19/04/1909,21/06/1936,"Livros de Emplacamento L7, p.111; L22, p.75",Cintia,30/06/2019
731,731-44,"43,7",Rua Pedro Thomaz,44,44,22/06/1936,,"Livros de Emplacamento L7, p.111; L22, p.75",Cintia,30/06/2019
731,731-44,"43,7",Rua Pedro Thomaz,8,8,21/06/1936,21/06/1936,"Livros de Emplacamento L7, p.111; L22, p.75",Cintia,30/06/2019
731,731-15,"14,1",Rua Pedro Thomaz,15,15,22/06/1936,,"Livros de Emplacamento L7, p.111; L22, p.75",Cintia,30/06/2019
731,731-15,"14,1",Rua Pedro Thomaz,1,1,19/04/1909,21/06/1936,"Livros de Emplacamento L7, p.111; L22, p.75",Cintia,30/06/2019
731,731-37,37,Rua Pedro Thomaz,37,37,22/06/1936,,"Livros de Emplacamento L7, p.111; L22, p.75",Cintia,30/06/2019
731,731-37,37,Rua Pedro Thomaz,11,11,19/04/1909,21/06/1936,"Livros de Emplacamento L7, p.111; L22, p.75",Cintia,30/06/2019
731,731-55,"56,7",Rua Pedro Thomaz,55,55,22/06/1936,,"Livros de Emplacamento L7, p.111; L22, p.75",Cintia,30/06/2019
731,731-55,"56,7",Rua Pedro Thomaz,21,21,19/04/1909,21/06/1936,"Livros de Emplacamento L7, p.111; L22, p.75",Cintia,30/06/2019
731,731-73,"72,6",Rua Pedro Thomaz,73,73,22/06/1936,,"Livros de Emplacamento L7, p.111; L22, p.75",Cintia,30/06/2019
731,731-73,"72,6",Rua Pedro Thomaz,27,27,21/06/1936,21/06/1936,"Livros de Emplacamento L7, p.111; L22, p.75",Cintia,30/06/2019
726,726-39,"38,1",Rua Rodolpho Miranda,39,39,26/05/1937,,"Livros de Emplacamento L14, p.60; L22,p.180",Cintia,30/06/2019
726,726-39,"38,1",Rua Rodolpho Miranda,1,1 sob,20/08/1928,25/05/1937,"Livros de Emplacamento L14, p.60; L22,p.180",Cintia,30/06/2019
726,726-175,"175,6",Rua Rodolpho Miranda,175,175,26/05/1937,,"Livros de Emplacamento L14, p.60; L22,p.180",Cintia,30/06/2019
726,726-175,"175,6",Rua Rodolpho Miranda,25,25,20/08/1928,25/05/1937,"Livros de Emplacamento L14, p.60; L22,p.180",Cintia,30/06/2019
726,726-175,"175,6",Rua Rodolpho Miranda,35,35,19/08/1928,19/08/1928,"Livros de Emplacamento L14, p.60; L22,p.180",Cintia,30/06/2019
726,726-323,"322,2",Rua Rodolpho Miranda,323,323,26/05/1937,,"Livros de Emplacamento L14, p.60; L22,p.180",Cintia,30/06/2019
726,726-323,"322,2",Rua Rodolpho Miranda,65,65,20/08/1928,25/05/1937,"Livros de Emplacamento L14, p.60; L22,p.180",Cintia,30/06/2019
726,726-323,"322,2",Rua Rodolpho Miranda,75,75,19/08/1928,19/08/1928,"Livros de Emplacamento L14, p.60; L22,p.180",Cintia,30/06/2019
726,726-76,"76,8",Rua Rodolpho Miranda,76,76,26/05/1937,,"Livros de Emplacamento L14, p.60; L22,p.180",Cintia,30/06/2019
726,726-76,"76,8",Rua Rodolpho Miranda,2,2,20/08/1928,25/05/1937,"Livros de Emplacamento L14, p.60; L22,p.180",Cintia,30/06/2019
726,726-204,"204,1",Rua Rodolpho Miranda,204,204,26/05/1937,,"Livros de Emplacamento L14, p.60; L22,p.180",Cintia,30/06/2019
726,726-204,"204,1",Rua Rodolpho Miranda,28,28,20/08/1928,25/05/1937,"Livros de Emplacamento L14, p.60; L22,p.180",Cintia,30/06/2019
726,726-204,"204,1",Rua Rodolpho Miranda,34,34,19/08/1928,19/08/1928,"Livros de Emplacamento L14, p.60; L22,p.180",Cintia,30/06/2019
726,726-320,"320,7",Rua Rodolpho Miranda,320,320,26/05/1937,,"Livros de Emplacamento L14, p.60; L22,p.180",Cintia,30/06/2019
726,726-320,"320,7",Rua Rodolpho Miranda,58,58,20/08/1928,25/05/1937,"Livros de Emplacamento L14, p.60; L22,p.180",Cintia,30/06/2019
726,726-320,"320,7",Rua Rodolpho Miranda,64,64,19/08/1928,19/08/1928,"Livros de Emplacamento L14, p.60; L22,p.180",Cintia,30/06/2019
725,725-61,"61,6",Rua Salvador Leme,61,61,09/05/1938,,"Livro de Emplacamento L25, p.125",Cintia,30/06/2019
725,725-61,"61,6",Rua Salvador Leme,1,1,09/04/1938,09/04/1938,"Livro de Emplacamento L25, p.125",Cintia,30/06/2019
729,729-10,"10,9",Rua Salta salta,10,10,25/07/1941,,"Livros de Emplacamento L8, p.142; L8, p.190; L28, p.286",Cintia,30/06/2019
729,729-10,"10,9",Rua Salta salta,2,2,23/04/1909,24/07/1941,"Livros de Emplacamento L8, p.142; L8, p.190; L28, p.286",Cintia,30/06/2019
729,729-50,"49,9",Rua Salta salta,50,50,25/07/1941,,"Livros de Emplacamento L8, p.142; L8, p.190; L28, p.286",Cintia,30/06/2019
729,729-50,"49,9",Rua Salta salta,14,14,23/04/1909,24/07/1941,"Livros de Emplacamento L8, p.142; L8, p.190; L28, p.286",Cintia,30/06/2019
729,729-100,"100,1",Rua Salta salta,100,100,25/07/1941,,"Livros de Emplacamento L8, p.142; L8, p.190; L28, p.286",Cintia,30/06/2019
729,729-100,"100,1",Rua Salta salta,28,28,23/04/1909,24/07/1941,"Livros de Emplacamento L8, p.142; L8, p.190; L28, p.286",Cintia,30/06/2019
729, 729-238,238,Rua Salta salta,238,238,25/07/1941,,"Livros de Emplacamento L8, p.142; L8, p.190; L28, p.286",Cintia,30/06/2019
729, 729-238,238,Rua Salta salta,56,56,24/07/1941,24/07/1941,"Livros de Emplacamento L8, p.142; L8, p.190; L28, p.286",Cintia,30/06/2019
707,707-132,"131,1",Rua Solimoes,132,132,20/05/1938,,"Livros de Emplacamento L9, p.63; L24, p.326",Cintia,30/06/2019
707,707-132,"131,1",Rua Solimoes,2,2,06/05/1926,19/05/1938,"Livros de Emplacamento L9, p.63; L24, p.326",Cintia,30/06/2019
707,707-174,"173,3",Rua Solimoes,174,174,20/05/1938,,"Livros de Emplacamento L9, p.63; L24, p.326",Cintia,30/06/2019
707,707-174,"173,3",Rua Solimoes,10,10,06/05/1926,19/05/1938,"Livros de Emplacamento L9, p.63; L24, p.326",Cintia,30/06/2019
707,707-226,"226,8",Rua Solimoes,226,226,20/05/1938,,"Livros de Emplacamento L9, p.63; L24, p.326",Cintia,30/06/2019
707,707-226,"226,8",Rua Solimoes,16,16,06/05/1926,19/05/1938,"Livros de Emplacamento L9, p.63; L24, p.326",Cintia,30/06/2019
707,707-226,"226,8",Rua Solimoes,6,6,06/04/1926,06/04/1926,"Livros de Emplacamento L9, p.63; L24, p.326",Cintia,30/06/2019
707,707-149,149,Rua Solimoes,149,149,20/05/1938,,"Livros de Emplacamento L9, p.63; L24, p.326",Cintia,30/06/2019
707,707-149,149,Rua Solimoes,1,1,06/05/1926,19/05/1938,"Livros de Emplacamento L9, p.63; L24, p.326",Cintia,30/06/2019
707,707-325,"325,7",Rua Solimoes,325,325,20/05/1938,,"Livros de Emplacamento L9, p.63; L24, p.326",Cintia,30/06/2019
707,707-325,"325,7",Rua Solimoes,27,27,06/05/1926,19/05/1938,"Livros de Emplacamento L9, p.63; L24, p.326",Cintia,30/06/2019
707,707-325,"325,7",Rua Solimoes,19,19,06/04/1926,06/04/1926,"Livros de Emplacamento L9, p.63; L24, p.326",Cintia,30/06/2019
177,177-1082,"1082,2",Rua Barra Funda,1082,1082,21/01/1936,,"Livros de Emplacamento L2, p.1; 26-7-1911 - L2, p.18; L2, p.43; L15, p.189/190; L17, p.176; L20, p.316 a 320",Cintia,25/06/2019
177,177-1082,"1082,2",Rua Barra Funda,220,220,08/06/1929,20/01/1936,"Livros de Emplacamento L2, p.1; 26-7-1911 - L2, p.18; L2, p.43; L15, p.189/190; L17, p.176; L20, p.316 a 320",Cintia,25/06/2019
177,177-1082,"1082,2",Rua Barra Funda,208,208,26/07/1911,08/05/1929,"Livros de Emplacamento L2, p.1; 26-7-1911 - L2, p.18; L2, p.43; L15, p.189/190; L17, p.176; L20, p.316 a 320",Cintia,25/06/2019
177,177-811,811,Rua Barra Funda,811,811,21/01/1936,,"Livros de Emplacamento L2, p.1; 26-7-1911 - L2, p.18; L2, p.43; L15, p.189/190; L17, p.176; L20, p.316 a 320",Cintia,25/06/2019
177,177-811,811,Rua Barra Funda,173,173,08/06/1929,20/01/1936,"Livros de Emplacamento L2, p.1; 26-7-1911 - L2, p.18; L2, p.43; L15, p.189/190; L17, p.176; L20, p.316 a 320",Cintia,25/06/2019
177,177-811,811,Rua Barra Funda,179,179,04/03/1908,08/05/1929,"Livros de Emplacamento L2, p.1; 26-7-1911 - L2, p.18; L2, p.43; L15, p.189/190; L17, p.176; L20, p.316 a 320",Cintia,25/06/2019
177,177-811,811,Rua Barra Funda,149,149,04/02/1908,04/02/1908,"Livros de Emplacamento L2, p.1; 26-7-1911 - L2, p.18; L2, p.43; L15, p.189/190; L17, p.176; L20, p.316 a 320",Cintia,25/06/2019
172,171-701,700,Rua Brigadeiro Galvão,701,701,03/01/1936,,"Livros de Emplacamento L2, p.2 a 6; L2, p.22; L2, p.42; L2, p.52; L15, p.160; L20, p.394 a398",Cintia,25/06/2019
172,171-701,700,Rua Brigadeiro Galvão,155,155,14/08/1929,29/02/1936,"Livros de Emplacamento L2, p.2 a 6; L2, p.22; L2, p.42; L2, p.52; L15, p.160; L20, p.394 a398",Cintia,25/06/2019
172,171-701,700,Rua Brigadeiro Galvão,163,163,22/12/1916,13/08/1929,"Livros de Emplacamento L2, p.2 a 6; L2, p.22; L2, p.42; L2, p.52; L15, p.160; L20, p.394 a398",Cintia,25/06/2019
172,171-701,700,Rua Brigadeiro Galvão,151,151,20/04/1908,21/12/1916,"Livros de Emplacamento L2, p.2 a 6; L2, p.22; L2, p.42; L2, p.52; L15, p.160; L20, p.394 a398",Cintia,25/06/2019
172,171-701,700,Rua Brigadeiro Galvão,139,139,19/04/1908,19/04/1908,"Livros de Emplacamento L2, p.2 a 6; L2, p.22; L2, p.42; L2, p.52; L15, p.160; L20, p.394 a398",Cintia,25/06/2019
172,171-1001,1000,Rua Brigadeiro Galvão,1001,1001,03/01/1936,,"Livros de Emplacamento L2, p.2 a 6; L2, p.22; L2, p.42; L2, p.52; L15, p.160; L20, p.394 a398",Cintia,25/06/2019
172,171-1001,1000,Rua Brigadeiro Galvão,231,231,14/08/1929,29/02/1936,"Livros de Emplacamento L2, p.2 a 6; L2, p.22; L2, p.42; L2, p.52; L15, p.160; L20, p.394 a398",Cintia,25/06/2019
172,171-1001,1000,Rua Brigadeiro Galvão,239,239,22/12/1916,13/08/1929,"Livros de Emplacamento L2, p.2 a 6; L2, p.22; L2, p.42; L2, p.52; L15, p.160; L20, p.394 a398",Cintia,25/06/2019
172,171-1001,1000,Rua Brigadeiro Galvão,217,217,20/04/1908,21/12/1916,"Livros de Emplacamento L2, p.2 a 6; L2, p.22; L2, p.42; L2, p.52; L15, p.160; L20, p.394 a398",Cintia,25/06/2019
172,171-1001,1000,Rua Brigadeiro Galvão,147,147,19/04/1908,19/04/1908,"Livros de Emplacamento L2, p.2 a 6; L2, p.22; L2, p.42; L2, p.52; L15, p.160; L20, p.394 a398",Cintia,25/06/2019
172,171-498,498,Rua Brigadeiro Galvão,498,498,03/01/1936,,"Livros de Emplacamento L2, p.2 a 6; L2, p.22; L2, p.42; L2, p.52; L15, p.160; L20, p.394 a398",Cintia,25/06/2019
172,171-498,498,Rua Brigadeiro Galvão,106,106,14/08/1929,29/02/1936,"Livros de Emplacamento L2, p.2 a 6; L2, p.22; L2, p.42; L2, p.52; L15, p.160; L20, p.394 a398",Cintia,25/06/2019
172,171-498,498,Rua Brigadeiro Galvão,100,100,20/04/1908,13/08/1929,"Livros de Emplacamento L2, p.2 a 6; L2, p.22; L2, p.42; L2, p.52; L15, p.160; L20, p.394 a398",Cintia,25/06/2019
172,171-498,498,Rua Brigadeiro Galvão,74,74,19/04/1908,19/04/1908,"Livros de Emplacamento L2, p.2 a 6; L2, p.22; L2, p.42; L2, p.52; L15, p.160; L20, p.394 a398",Cintia,25/06/2019
172,171-840,"840,4",Rua Brigadeiro Galvão,840,840,03/01/1936,,"Livros de Emplacamento L2, p.2 a 6; L2, p.22; L2, p.42; L2, p.52; L15, p.160; L20, p.394 a398",Cintia,25/06/2019
172,171-840,"840,4",Rua Brigadeiro Galvão,180,180,14/08/1929,29/02/1936,"Livros de Emplacamento L2, p.2 a 6; L2, p.22; L2, p.42; L2, p.52; L15, p.160; L20, p.394 a398",Cintia,25/06/2019
