,id_street,number,original_n,source,author,date,cord,first_day,first_month,first_year,last_day,last_month,last_year
312,101,26.0,26,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018,(-46.6473145062568 -23.548349703582),26.0,1.0,1911.0,1.0,10.0,1935.0
313,101,10.0,10,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018,(-46.6473145062568 -23.548349703582),25.0,1.0,1911.0,1.0,10.0,1935.0
314,101,152.0,152,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018,(-46.6471254707461 -23.5488589283805),1.0,10.0,1936.0,,,
315,101,40.0,40,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018,(-46.6471254707461 -23.5488589283805),26.0,1.0,1911.0,1.0,10.0,1935.0
316,101,24.0,24,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018,(-46.6471254707461 -23.5488589283805),25.0,1.0,1911.0,1.0,10.0,1935.0
317,101,252.0,252,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018,(-46.6468104115617 -23.549707636378),1.0,10.0,1936.0,,,
318,101,52.0,52,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018,(-46.6468104115617 -23.549707636378),1.0,9.0,1936.0,1.0,10.0,1935.0
319,101,39.0,39,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018,(-46.6474814876245 -23.5478998883433),1.0,10.0,1936.0,,,
320,101,1.0,1,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018,(-46.6474814876245 -23.5478998883433),26.0,1.0,1911.0,1.0,10.0,1935.0
321,101,59.0,59,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018,(-46.6474184757876 -23.5480696299428),1.0,10.0,1936.0,,,
322,101,9.0,9,"Livro de Emplacamento, n.20, p.286; n.11, p.54",Cintia,10/10/2018,(-46.6474184757876 -23.5480696299428),26.0,1.0,1911.0,1.0,10.0,1935.0
323,113,45.0,45,"Livro de Emplacamento, n.24, p.49; n.9, p.38",Cintia,10/10/2018,(-46.6546210730764 -23.5549814408846),26.0,10.0,1937.0,,,
324,113,85.0,85,"Livro de Emplacamento, n.24, p.49; n.9, p.38",Cintia,10/10/2018,(-46.6544365877309 -23.5553019026288),26.0,10.0,1937.0,,,
325,113,11.0,11,"Livro de Emplacamento, n.24, p.49; n.9, p.38",Cintia,10/10/2018,(-46.6544365877309 -23.5553019026288),6.0,3.0,1922.0,26.0,10.0,1936.0
326,113,121.0,121,"Livro de Emplacamento, n.24, p.49; n.9, p.38",Cintia,10/10/2018,(-46.6542795011991 -23.5555747710446),26.0,10.0,1937.0,,,
327,113,19.0,19,"Livro de Emplacamento, n.24, p.49; n.9, p.38",Cintia,10/10/2018,(-46.6542795011991 -23.5555747710446),6.0,3.0,1922.0,26.0,10.0,1936.0
328,113,36.0,36,"Livro de Emplacamento, n.24, p.49; n.9, p.38",Cintia,10/10/2018,(-46.6546653678252 -23.5549044983371),26.0,10.0,1937.0,,,
329,113,4.0,4,"Livro de Emplacamento, n.24, p.49; n.9, p.38",Cintia,10/10/2018,(-46.6546653678252 -23.5549044983371),6.0,3.0,1922.0,26.0,10.0,1936.0
330,113,110.0,110,"Livro de Emplacamento, n.24, p.49; n.9, p.38",Cintia,10/10/2018,(-46.6543228826541 -23.5554994149414),26.0,10.0,1937.0,,,
331,113,16.0,16,"Livro de Emplacamento, n.24, p.49; n.9, p.38",Cintia,10/10/2018,(-46.6543228826541 -23.5554994149414),6.0,3.0,1922.0,26.0,10.0,1936.0
332,113,14.0,14,"Livro de Emplacamento, n.24, p.49; n.9, p.38",Cintia,10/10/2018,(-46.6543228826541 -23.5554994149414),6.0,2.0,1922.0,26.0,10.0,1936.0
333,117,19.0,19,"Livro de Emplacamento, n.21, p.177; n.13, n.13, p.29",Cintia,10/10/2018,(-46.6526899382574 -23.5402155841471),30.0,6.0,1936.0,,,
334,117,1.0,1,"Livro de Emplacamento, n.21, p.177; n.13, n.13, p.29",Cintia,10/10/2018,(-46.6526899382574 -23.5402155841471),17.0,9.0,1928.0,30.0,6.0,1935.0
335,117,109.0,109,"Livro de Emplacamento, n.21, p.177; n.13, n.13, p.29",Cintia,10/10/2018,(-46.6529295725075 -23.5409829243841),30.0,6.0,1936.0,,,
336,117,23.0,23,"Livro de Emplacamento, n.21, p.177; n.13, n.13, p.29",Cintia,10/10/2018,(-46.6529295725075 -23.5409829243841),17.0,9.0,1928.0,30.0,6.0,1935.0
337,117,21.0,21,"Livro de Emplacamento, n.21, p.177; n.13, n.13, p.29",Cintia,10/10/2018,(-46.6529295725075 -23.5409829243841),16.0,9.0,1928.0,30.0,6.0,1935.0
338,117,245.0,245,"Livro de Emplacamento, n.21, p.177; n.13, n.13, p.29",Cintia,10/10/2018,(-46.6531324199114 -23.5421845155409),30.0,6.0,1936.0,,,
339,117,41.0,41,"Livro de Emplacamento, n.21, p.177; n.13, n.13, p.29",Cintia,10/10/2018,(-46.6531324199114 -23.5421845155409),17.0,9.0,1928.0,30.0,6.0,1935.0
340,117,43.0,43,"Livro de Emplacamento, n.21, p.177; n.13, n.13, p.29",Cintia,10/10/2018,(-46.6531324199114 -23.5421845155409),16.0,9.0,1928.0,30.0,6.0,1935.0
341,117,52.0,52,"Livro de Emplacamento, n.21, p.178; n.13, n.13, p.29",Cintia,10/10/2018,(-46.6527786916834 -23.5404997842349),30.0,6.0,1936.0,,,
342,117,2.0,2,"Livro de Emplacamento, n.21, p.178; n.13, n.13, p.29",Cintia,10/10/2018,(-46.6527786916834 -23.5404997842349),17.0,9.0,1928.0,30.0,6.0,1935.0
343,117,164.0,164,"Livro de Emplacamento, n.21, p.178; n.13, n.13, p.29",Cintia,10/10/2018,(-46.6530791085828 -23.5414617584713),30.0,6.0,1936.0,,,
344,117,20.0,20,"Livro de Emplacamento, n.21, p.178; n.13, n.13, p.29",Cintia,10/10/2018,(-46.6530791085828 -23.5414617584713),17.0,9.0,1928.0,30.0,6.0,1935.0
345,117,22.0,22,"Livro de Emplacamento, n.21, p.178; n.13, n.13, p.29",Cintia,10/10/2018,(-46.6530791085828 -23.5414617584713),16.0,9.0,1928.0,30.0,6.0,1935.0
346,117,456.0,456,"Livro de Emplacamento, n.21, p.178; n.13, n.13, p.29",Cintia,10/10/2018,(-46.6534059385438 -23.5440578153341),30.0,6.0,1936.0,,,
347,117,38.0,38,"Livro de Emplacamento, n.21, p.178; n.13, n.13, p.29",Cintia,10/10/2018,(-46.6534059385438 -23.5440578153341),17.0,9.0,1928.0,30.0,6.0,1935.0
348,118,15.0,15,"Livro de Emplacamento, n.20, p.182; n.11, p.7; n.1, p.32",Cintia,10/10/2018,(-46.6546403697044 -23.5479349421567),13.0,11.0,1936.0,,,
349,118,1.0,1,"Livro de Emplacamento, n.20, p.182; n.11, p.7; n.1, p.32",Cintia,10/10/2018,(-46.6546403697044 -23.5479349421567),30.0,6.0,1927.0,13.0,11.0,1935.0
350,118,12.0,12,"Livro de Emplacamento, n.20, p.183; n.11, p.7; n.1, p.32",Cintia,10/10/2018,(-46.6546030344755 -23.5479506996777),13.0,11.0,1936.0,,,
351,118,2.0,2,"Livro de Emplacamento, n.20, p.183; n.11, p.7; n.1, p.32",Cintia,10/10/2018,(-46.6546030344755 -23.5479506996777),30.0,6.0,1927.0,13.0,11.0,1935.0
352,136,245.0,245,"Livro de Emplacamento, n.21, p.150; n.8, p.139",Cintia,10/10/2018,(-46.6267537598956 -23.5426979031549),28.0,5.0,1936.0,,,
353,136,1.0,1,"Livro de Emplacamento, n.21, p.150; n.8, p.139",Cintia,10/10/2018,(-46.6267541101873 -23.5426889230734),15.0,1.0,1909.0,28.0,5.0,1935.0
354,136,365.0,365,"Livro de Emplacamento, n.21, p.150; n.8, p.139",Cintia,10/10/2018,(-46.6267929845482 -23.5416255895694),28.0,5.0,1936.0,,,
355,136,35.0,35,"Livro de Emplacamento, n.21, p.150; n.8, p.139",Cintia,10/10/2018,(-46.6267929845482 -23.5416255895694),15.0,1.0,1909.0,28.0,5.0,1935.0
356,136,495.0,495,"Livro de Emplacamento, n.21, p.150; n.8, p.139",Cintia,10/10/2018,(-46.6268369692664 -23.5404590946002),28.0,5.0,1936.0,,,
357,136,77.0,77,"Livro de Emplacamento, n.21, p.150; n.8, p.139",Cintia,10/10/2018,(-46.6268369692664 -23.5404590946002),15.0,1.0,1909.0,28.0,5.0,1935.0
358,136,24.0,24,"Livro de Emplacamento, n.21, p.151; n.8, p.139",Cintia,10/10/2018,(-46.6262813762864 -23.5446234869284),28.0,5.0,1936.0,,,
359,136,2.0,2,"Livro de Emplacamento, n.21, p.151; n.8, p.139",Cintia,10/10/2018,(-46.6262813762864 -23.5446234869284),27.0,5.0,1936.0,28.0,5.0,1935.0
360,136,258.0,258,"Livro de Emplacamento, n.21, p.151; n.8, p.139",Cintia,10/10/2018,(-46.6267579984247 -23.5425892441688),28.0,5.0,1936.0,,,
361,136,48.0,48,"Livro de Emplacamento, n.21, p.151; n.8, p.139",Cintia,10/10/2018,(-46.6267579984247 -23.5425892441688),15.0,1.0,1909.0,28.0,5.0,1935.0
362,136,38.0,38,"Livro de Emplacamento, n.21, p.151; n.8, p.139",Cintia,10/10/2018,(-46.6267579984247 -23.5425892441688),14.0,1.0,1909.0,28.0,5.0,1935.0
363,136,518.0,518,"Livro de Emplacamento, n.21, p.151; n.8, p.139",Cintia,10/10/2018,(-46.6268487080209 -23.5402608310778),28.0,5.0,1936.0,,,
364,136,110.0,110,"Livro de Emplacamento, n.21, p.151; n.8, p.139",Cintia,10/10/2018,(-46.6268487080209 -23.5402608310778),15.0,1.0,1909.0,28.0,5.0,1935.0
365,136,100.0,100,"Livro de Emplacamento, n.21, p.151; n.8, p.139",Cintia,10/10/2018,(-46.6268487080209 -23.5402608310778),14.0,1.0,1909.0,28.0,5.0,1935.0
366,142,20.0,20,"Livro de Emplacamento, n.29, p.385; n.10, p.58; n.10, p.63; n.10, p.60; n.10, p.59",Cintia,11/10/2018,(-46.6230243732504 -23.5498314490082),31.0,7.0,1942.0,,,
367,142,133.0,133,"Livro de Emplacamento, n.29, p.385; n.10, p.58; n.10, p.63; n.10, p.60; n.10, p.59",Cintia,11/10/2018,(-46.6230243732504 -23.5498314490082),30.0,7.0,1942.0,31.0,7.0,1941.0
368,142,262.0,262,"Livro de Emplacamento, n.29, p.385; n.10, p.58; n.10, p.63; n.10, p.60; n.10, p.59",Cintia,11/10/2018,(-46.6234512619576 -23.5519735962744),31.0,7.0,1942.0,,,
369,142,79.0,79,"Livro de Emplacamento, n.29, p.385; n.10, p.58; n.10, p.63; n.10, p.60; n.10, p.59",Cintia,11/10/2018,(-46.6234512619576 -23.5519735962744),22.0,9.0,1921.0,31.0,7.0,1941.0
370,142,75.0,75,"Livro de Emplacamento, n.29, p.385; n.10, p.58; n.10, p.63; n.10, p.60; n.10, p.59",Cintia,11/10/2018,(-46.6234512619576 -23.5519735962744),21.0,9.0,1921.0,31.0,7.0,1941.0
371,142,21.0,21,"Livro de Emplacamento, n.29, p.387; n.10, p.58; n.10, p.63; n.10, p.60; n.10, p.59",Cintia,11/10/2018,(-46.6230247173023 -23.5498332150529),31.0,7.0,1942.0,,,
372,142,102.0,102,"Livro de Emplacamento, n.29, p.387; n.10, p.58; n.10, p.63; n.10, p.60; n.10, p.59",Cintia,11/10/2018,(-46.6230247173023 -23.5498332150529),30.0,7.0,1942.0,31.0,7.0,1941.0
373,142,145.0,145,"Livro de Emplacamento, n.29, p.387; n.10, p.58; n.10, p.63; n.10, p.60; n.10, p.59",Cintia,11/10/2018,(-46.6232336413483 -23.5509006017753),31.0,7.0,1942.0,,,
374,142,92.0,92,"Livro de Emplacamento, n.29, p.387; n.10, p.58; n.10, p.63; n.10, p.60; n.10, p.59",Cintia,11/10/2018,(-46.6232336413483 -23.5509006017753),3.0,4.0,1926.0,31.0,7.0,1941.0
375,142,395.0,395,"Livro de Emplacamento, n.29, p.387; n.10, p.58; n.10, p.63; n.10, p.60; n.10, p.59",Cintia,11/10/2018,(-46.6236869612577 -23.5531383879527),31.0,7.0,1942.0,,,
376,142,44.0,44,"Livro de Emplacamento, n.29, p.387; n.10, p.58; n.10, p.63; n.10, p.60; n.10, p.59",Cintia,11/10/2018,(-46.6236869612577 -23.5531383879527),3.0,4.0,1926.0,31.0,7.0,1941.0
377,142,24.0,24,"Livro de Emplacamento, n.29, p.387; n.10, p.58; n.10, p.63; n.10, p.60; n.10, p.59",Cintia,11/10/2018,(-46.6236869612577 -23.5531383879527),10.0,8.0,1907.0,31.0,7.0,1941.0
378,142,20.2,20 tinta,"Livro de Emplacamento, n.29, p.387; n.10, p.58; n.10, p.63; n.10, p.60; n.10, p.59",Cintia,11/10/2018,(-46.6236869612577 -23.5531383879527),10.0,7.0,1907.0,31.0,7.0,1941.0
379,144,37.0,37,"Livro de Emplacamento, n.22, p.208",Cintia,11/10/2018,(-46.6209941360268 -23.5452204765559),6.0,3.0,1937.0,,,
380,144,1.0,1,"Livro de Emplacamento, n.22, p.208",Cintia,11/10/2018,(-46.6209941360268 -23.5452204765559),6.0,2.0,1937.0,6.0,3.0,1936.0
381,144,80.0,80,"Livro de Emplacamento, n.22, p.208",Cintia,11/10/2018,(-46.6212181179667 -23.5449096970973),6.0,3.0,1937.0,,,
382,144,12.1,12A,"Livro de Emplacamento, n.22, p.208",Cintia,11/10/2018,(-46.6212181179667 -23.5449096970973),6.0,2.0,1937.0,6.0,3.0,1936.0
383,144,166.0,166,"Livro de Emplacamento, n.22, p.208",Cintia,11/10/2018,(-46.6216852491013 -23.5442656531636),6.0,3.0,1937.0,,,
384,144,46.0,46,"Livro de Emplacamento, n.22, p.208",Cintia,11/10/2018,(-46.6216852491013 -23.5442656531636),6.0,2.0,1937.0,6.0,3.0,1936.0
385,145,51.0,51,"Livro de Emplacamento, n.89; n.14, p.54; n.7, p.143; n.7, p.115; n.7, p.93; n.7, p.92",Cintia,11/10/2018,(-46.6205028551868 -23.5458800175108),29.0,4.0,1936.0,,,
386,145,1.0,1,"Livro de Emplacamento, n.89; n.14, p.54; n.7, p.143; n.7, p.115; n.7, p.93; n.7, p.92",Cintia,11/10/2018,(-46.6205028551868 -23.5458800175108),25.0,4.0,1908.0,29.0,4.0,1935.0
387,145,581.0,581,"Livro de Emplacamento, n.89; n.14, p.54; n.7, p.143; n.7, p.115; n.7, p.93; n.7, p.92",Cintia,11/10/2018,(-46.6176774031674 -23.5498622882399),29.0,4.0,1936.0,,,
388,145,103.0,103,"Livro de Emplacamento, n.90; n.14, p.54; n.7, p.143; n.7, p.115; n.7, p.93; n.7, p.9",Cintia,11/10/2018,(-46.6176774031674 -23.5498622882399),8.0,11.0,1928.0,29.0,4.0,1935.0
389,145,105.0,105,"Livro de Emplacamento, n.90; n.14, p.54; n.7, p.143; n.7, p.115; n.7, p.93; n.7, p.9",Cintia,11/10/2018,(-46.6176774031674 -23.5498622882399),25.0,4.0,1908.0,29.0,4.0,1935.0
390,145,53.2,53B,"Livro de Emplacamento, n.90; n.14, p.54; n.7, p.143; n.7, p.115; n.7, p.93; n.7, p.9",Cintia,11/10/2018,(-46.6176774031674 -23.5498622882399),24.0,4.0,1908.0,29.0,4.0,1935.0
391,145,20.0,20,"Livro de Emplacamento, n.92; n.14, p.54; n.7, p.143; n.7, p.115; n.7, p.93; n.7, p.92",Cintia,11/10/2018,(-46.6206714554132 -23.545647015519),29.0,4.0,1936.0,,,
392,145,2.0,2,"Livro de Emplacamento, n.92; n.14, p.54; n.7, p.143; n.7, p.115; n.7, p.93; n.7, p.92",Cintia,11/10/2018,(-46.6206714554132 -23.545647015519),25.0,4.0,1908.0,29.0,4.0,1935.0
393,145,582.0,582,"Livro de Emplacamento, n.93; n.14, p.54; n.7, p.143; n.7, p.115; n.7, p.93; n.7, p.92",Cintia,11/10/2018,(-46.6176688962105 -23.5498743365675),29.0,4.0,1936.0,,,
394,145,124.0,124,"Livro de Emplacamento, n.93; n.14, p.54; n.7, p.143; n.7, p.115; n.7, p.93; n.7, p.92",Cintia,11/10/2018,(-46.6176688962105 -23.5498743365675),8.0,11.0,1928.0,29.0,4.0,1935.0
395,145,110.0,110,"Livro de Emplacamento, n.93; n.14, p.54; n.7, p.143; n.7, p.115; n.7, p.93; n.7, p.92",Cintia,11/10/2018,(-46.6176688962105 -23.5498743365675),8.0,10.0,1928.0,29.0,4.0,1935.0
396,145,1078.0,1078,"Livro de Emplacamento, n.94; n.14, p.54; n.7, p.143; n.7, p.115; n.7, p.93; n.7, p.92",Cintia,11/10/2018,(-46.6150369695071 -23.5536141316354),29.0,4.0,1936.0,,,
397,145,248.0,248,"Livro de Emplacamento, n.94; n.14, p.54; n.7, p.143; n.7, p.115; n.7, p.93; n.7, p.92",Cintia,11/10/2018,(-46.6150369695071 -23.5536141316354),8.0,11.0,1928.0,29.0,4.0,1935.0
398,145,234.0,234,"Livro de Emplacamento, n.94; n.14, p.54; n.7, p.143; n.7, p.115; n.7, p.93; n.7, p.92",Cintia,11/10/2018,(-46.6150369695071 -23.5536141316354),18.0,12.0,1913.0,29.0,4.0,1935.0
399,147,16.0,16,"Livro de Emplacamento, n.25, p.291; n.15, p.176; n.16, p.172; n.7, p.104",Cintia,11/10/2018,(-46.6153163813732 -23.5444539041485),13.0,6.0,1939.0,,,
400,147,2.0,2,"Livro de Emplacamento, n.25, p.291; n.15, p.176; n.16, p.172; n.7, p.104",Cintia,11/10/2018,(-46.6153163813732 -23.5444539041485),4.0,1.0,1909.0,13.0,6.0,1938.0
401,147,68.0,68,"Livro de Emplacamento, n.25, p.291; n.15, p.176; n.16, p.172; n.7, p.104",Cintia,11/10/2018,(-46.61490129528 -23.5441852795676),13.0,6.0,1939.0,,,
402,147,10.0,10,"Livro de Emplacamento, n.25, p.291; n.15, p.176; n.16, p.172; n.7, p.104",Cintia,11/10/2018,(-46.61490129528 -23.5441852795676),23.0,8.0,1929.0,13.0,6.0,1938.0
403,147,6.0,6,"Livro de Emplacamento, n.25, p.291; n.15, p.176; n.16, p.172; n.7, p.104",Cintia,11/10/2018,(-46.61490129528 -23.5441852795676),4.0,1.0,1909.0,13.0,6.0,1938.0
404,147,45.0,45,"Livro de Emplacamento, n.25, p.292; n.15, p.176; n.16, p.172; n.7, p.104",Cintia,11/10/2018,(-46.6150884439232 -23.5443063935405),13.0,6.0,1939.0,,,
405,147,1.0,1,"Livro de Emplacamento, n.25, p.292; n.15, p.176; n.16, p.172; n.7, p.104",Cintia,11/10/2018,(-46.6150884439232 -23.5443063935405),4.0,1.0,1909.0,13.0,6.0,1938.0
406,147,65.0,65,"Livro de Emplacamento, n.25, p.292; n.15, p.176; n.16, p.172; n.7, p.104",Cintia,11/10/2018,(-46.6149372854037 -23.5442085707162),13.0,6.0,1939.0,,,
407,147,11.0,11,"Livro de Emplacamento, n.25, p.292; n.15, p.176; n.16, p.172; n.7, p.104",Cintia,11/10/2018,(-46.6149372854037 -23.5442085707162),4.0,1.0,1909.0,13.0,6.0,1938.0
408,177,118.0,118,"Livro de Emplacamento, n.20, p.316; n.15, p.190; n.2, p.43; n.2, p.18; n., p.1",Cintia,11/10/2018,(-46.6532232203225 -23.5326113838173),21.0,1.0,1936.0,,,
409,177,4.0,4,"Livro de Emplacamento, n.20, p.316; n.15, p.190; n.2, p.43; n.2, p.18; n., p.1",Cintia,11/10/2018,(-46.6532232203225 -23.5326113838173),8.0,6.0,1929.0,21.0,1.0,1935.0
410,177,8.0,8,"Livro de Emplacamento, n.20, p.316; n.15, p.190; n.2, p.43; n.2, p.18; n., p.1",Cintia,11/10/2018,(-46.6532232203225 -23.5326113838173),26.0,11.0,1911.0,21.0,1.0,1935.0
411,177,460.0,460,"Livro de Emplacamento, n.20, p.316; n.15, p.190; n.2, p.43; n.2, p.18; n., p.1",Cintia,11/10/2018,(-46.6554270591745 -23.53029053529),21.0,1.0,1936.0,,,
412,177,88.0,88,"Livro de Emplacamento, n.20, p.316; n.15, p.190; n.2, p.43; n.2, p.18; n., p.1",Cintia,11/10/2018,(-46.6554270591745 -23.53029053529),8.0,6.0,1929.0,21.0,1.0,1935.0
413,177,92.0,92,"Livro de Emplacamento, n.20, p.316; n.15, p.190; n.2, p.43; n.2, p.18; n., p.1",Cintia,11/10/2018,(-46.6554270591745 -23.53029053529),26.0,7.0,1911.0,21.0,1.0,1935.0
414,177,67.0,67,"Livro de Emplacamento, n.20, p.316; n.15, p.190; n.2, p.43; n.2, p.18; n., p.1",Cintia,11/10/2018,(-46.6529129204958 -23.5329841926809),21.0,1.0,1936.0,,,
415,177,1.0,1,"Livro de Emplacamento, n.20, p.316; n.15, p.190; n.2, p.43; n.2, p.18; n., p.1",Cintia,11/10/2018,(-46.6529129204958 -23.5329841926809),8.0,6.0,1929.0,21.0,1.0,1935.0
416,177,9.0,9,"Livro de Emplacamento, n.20, p.318; n.15, p.190; n.2, p.43; n.2, p.18; n., p.1",Cintia,11/10/2018,(-46.6529129204958 -23.5329841926809),4.0,3.0,1908.0,21.0,1.0,1935.0
417,177,257.0,257,"Livro de Emplacamento, n.20, p.318; n.15, p.190; n.2, p.43; n.2, p.18; n., p.1",Cintia,11/10/2018,(-46.654057559964 -23.5316091127322),21.0,1.0,1936.0,,,
418,177,41.0,41,"Livro de Emplacamento, n.20, p.316; n.15, p.190; n.2, p.43; n.2, p.18; n., p.1",Cintia,11/10/2018,(-46.654057559964 -23.5316091127322),8.0,6.0,1929.0,21.0,1.0,1935.0
419,177,53.0,53,"Livro de Emplacamento, n.20, p.316; n.15, p.190; n.2, p.43; n.2, p.18; n., p.1",Cintia,11/10/2018,(-46.654057559964 -23.5316091127322),4.0,3.0,1908.0,21.0,1.0,1935.0
420,177,39.0,39,"Livro de Emplacamento, n.20, p.316; n.15, p.190; n.2, p.43; n.2, p.18; n., p.1",Cintia,11/10/2018,(-46.654057559964 -23.5316091127322),4.0,2.0,1908.0,21.0,1.0,1935.0
421,177,501.0,501,"Livro de Emplacamento, n.20, p.318; n.15, p.190; n.2, p.43; n.2, p.18; n., p.1",Cintia,11/10/2018,(-46.6557279635141 -23.5300512526925),21.0,1.0,1936.0,,,
422,177,101.0,101,"Livro de Emplacamento, n.20, p.318; n.15, p.190; n.2, p.43; n.2, p.18; n., p.1",Cintia,11/10/2018,(-46.6557279635141 -23.5300512526925),8.0,6.0,1929.0,21.0,1.0,1935.0
423,177,105.0,105,"Livro de Emplacamento, n.20, p.318; n.15, p.190; n.2, p.43; n.2, p.18; n., p.1",Cintia,11/10/2018,(-46.6557279635141 -23.5300512526925),4.0,3.0,1908.0,21.0,1.0,1935.0
424,177,87.0,87,"Livro de Emplacamento, n.20, p.318; n.15, p.190; n.2, p.43; n.2, p.18; n., p.1",Cintia,11/10/2018,(-46.6557279635141 -23.5300512526925),4.0,2.0,1908.0,21.0,1.0,1935.0
425,183,19.0,19,"Livro de Emplacamento, n.20, p.60; n.17,p.62",Cintia,11/10/2018,(-46.6407245461802 -23.5351963092859),26.0,9.0,1935.0,,,
426,183,1.0,1,"Livro de Emplacamento, n.20, p.60; n.17,p.62",Cintia,11/10/2018,(-46.6407245461802 -23.5351963092859),16.0,8.0,1930.0,26.0,9.0,1934.0
427,183,601.0,601,"Livro de Emplacamento, n.20, p.60; n.17,p.62",Cintia,11/10/2018,(-46.6439524422249 -23.5308848288911),26.0,9.0,1935.0,,,
428,183,41.0,41,"Livro de Emplacamento, n.20, p.60; n.17,p.62",Cintia,11/10/2018,(-46.6439524422249 -23.5308848288911),16.0,8.0,1930.0,26.0,9.0,1934.0
429,183,37.0,37,"Livro de Emplacamento, n.20, p.60; n.17,p.62",Cintia,11/10/2018,(-46.6439524422249 -23.5308848288911),15.0,8.0,1930.0,26.0,9.0,1934.0
430,183,899.0,899,"Livro de Emplacamento, n.20, p.60; n.17,p.62",Cintia,11/10/2018,(-46.6456121048788 -23.5286970046942),26.0,9.0,1935.0,,,
431,183,101.0,101,"Livro de Emplacamento, n.20, p.60; n.17,p.62",Cintia,11/10/2018,(-46.6456121048788 -23.5286970046942),16.0,8.0,1930.0,26.0,9.0,1934.0
432,183,95.0,95,"Livro de Emplacamento, n.20, p.60; n.17,p.62",Cintia,11/10/2018,(-46.6456121048788 -23.5286970046942),15.0,8.0,1930.0,26.0,9.0,1934.0
433,183,16.0,16,"Livro de Emplacamento, n.20, p.61; n.17,p.63",Cintia,11/10/2018,(-46.6407129814579 -23.5352118903021),26.0,9.0,1935.0,,,
434,183,2.0,2,"Livro de Emplacamento, n.20, p.61; n.17,p.63",Cintia,11/10/2018,(-46.6407129814579 -23.5352118903021),16.0,8.0,1930.0,26.0,9.0,1934.0
435,183,350.0,350,"Livro de Emplacamento, n.20, p.61; n.17,p.63",Cintia,11/10/2018,(-46.6425617509731 -23.5327385274347),26.0,9.0,1935.0,,,
436,183,60.0,60,"Livro de Emplacamento, n.20, p.61; n.17,p.63",Cintia,11/10/2018,(-46.6425617509731 -23.5327385274347),16.0,8.0,1930.0,26.0,9.0,1934.0
437,183,50.0,50,"Livro de Emplacamento, n.20, p.61; n.17,p.63",Cintia,11/10/2018,(-46.6425617509731 -23.5327385274347),15.0,8.0,1930.0,26.0,9.0,1934.0
438,183,886.0,886,"Livro de Emplacamento, n.20, p.62; n.17,p.63",Cintia,11/10/2018,(-46.6455453394123 -23.5287843691879),26.0,9.0,1935.0,,,
439,183,148.0,148,"Livro de Emplacamento, n.20, p.62; n.17,p.63",Cintia,11/10/2018,(-46.6455453394123 -23.5287843691879),16.0,8.0,1930.0,26.0,9.0,1934.0
440,183,134.0,134,"Livro de Emplacamento, n.20, p.61; n.17,p.63",Cintia,11/10/2018,(-46.6455453394123 -23.5287843691879),15.0,8.0,1930.0,26.0,9.0,1934.0
441,184,15.0,15,"Livro de Emplacamento, n.19, p.391; n.14, p.118; n.9, p.195",Cintia,11/10/2018,(-46.6379373965108 -23.5422879713954),9.0,5.0,1935.0,,,
442,184,1.0,1,"Livro de Emplacamento, n.19, p.391; n.14, p.118; n.9, p.195",Cintia,11/10/2018,(-46.6379373965108 -23.5422879713954),1.0,5.0,1909.0,9.0,5.0,1934.0
443,184,3.0,3,"Livro de Emplacamento, n.19, p.391; n.14, p.118; n.9, p.195",Cintia,11/10/2018,(-46.6379373965108 -23.5422879713954),1.0,4.0,1909.0,9.0,5.0,1934.0
444,184,329.0,329,"Livro de Emplacamento, n.19, p.391; n.14, p.118; n.9, p.195",Cintia,11/10/2018,(-46.6396303645532 -23.5399284903841),9.0,5.0,1935.0,,,
445,184,47.0,47,"Livro de Emplacamento, n.19, p.391; n.14, p.118; n.9, p.195",Cintia,11/10/2018,(-46.6396303645532 -23.5399284903841),20.0,4.0,1928.0,9.0,5.0,1934.0
446,184,39.0,39,"Livro de Emplacamento, n.19, p.391; n.14, p.118; n.9, p.195",Cintia,11/10/2018,(-46.6396303645532 -23.5399284903841),1.0,5.0,1909.0,9.0,5.0,1934.0
447,184,45.0,45,"Livro de Emplacamento, n.19, p.391; n.14, p.118; n.9, p.195",Cintia,11/10/2018,(-46.6396303645532 -23.5399284903841),1.0,4.0,1909.0,9.0,5.0,1934.0
448,184,781.0,781,"Livro de Emplacamento, n.19, p.391; n.14, p.118; n.9, p.195",Cintia,11/10/2018,(-46.6421272611723 -23.5365817437857),9.0,5.0,1935.0,,,
449,184,109.0,109,"Livro de Emplacamento, n.19, p.391; n.14, p.118; n.9, p.195",Cintia,11/10/2018,(-46.6421272611723 -23.5365817437857),20.0,4.0,1928.0,9.0,5.0,1934.0
