id_street,number,original_n,source,author,date,coordinate,first_day,first_month,first_year,last_day,last_month,last_year
127,35.0,35,"Livros de Emplacamento L6 p,16. L15 ,18 e L21 p,100-101",Cintia,8/10/2018,POINT(-46.62499860627641 -23.54292886232253),1.0,12.0,1929.0,29.0,4.0,1936.0
127,41.0,41,"Livros de Emplacamento L6 p,16. L15 ,18 e L21 p,100-101",Cintia,8/10/2018,POINT(-46.62499860627641 -23.54292886232253),30.0,9.0,1911.0,1.0,11.0,1929.0
127,35.0,35 B,"Livros de Emplacamento L6 p,16. L15 ,18 e L21 p,100-101",Cintia,8/10/2018,POINT(-46.62499860627641 -23.54292886232253),9.0,11.0,1911.0,9.0,11.0,1911.0
127,323.0,323,"Livros de Emplacamento L6 p,16. L15 ,18 e L21 p,100-101",Cintia,8/10/2018,POINT(-46.6254531731192 -23.54173636675167),30.0,4.0,1936.0,,,
127,61.0,61 º,"Livros de Emplacamento L6 p,16. L15 ,18 e L21 p,100-101",Cintia,8/10/2018,POINT(-46.6254531731192 -23.54173636675167),1.0,12.0,1929.0,29.0,4.0,1936.0
127,36.0,36,"Livros de Emplacamento L6 p,16. L15 ,18 e L21 p,100-101",Cintia,8/10/2018,POINT(-46.624682589167364 -23.54421121460465),30.0,4.0,1936.0,,,
127,2.0,2,"Livros de Emplacamento L6 p,16. L15 ,18 e L21 p,100-101",Cintia,8/10/2018,POINT(-46.624682589167364 -23.54421121460465),1.0,12.0,1929.0,29.0,4.0,1936.0
127,2.0,2,"Livros de Emplacamento L6 p,16. L15 ,18 e L21 p,100-101",Cintia,8/10/2018,POINT(-46.624682589167364 -23.54421121460465),30.0,9.0,1911.0,1.0,11.0,1929.0
127,158.0,158,"Livros de Emplacamento L6 p,16. L15 ,18 e L21 p,100-101",Cintia,8/10/2018,POINT(-46.62494651316883 -23.54314024871103),30.0,4.0,1936.0,,,
127,24.0,24,"Livros de Emplacamento L6 p,16. L15 ,18 e L21 p,100-101",Cintia,8/10/2018,POINT(-46.62494651316883 -23.54314024871103),1.0,12.0,1929.0,29.0,4.0,1936.0
127,320.0,320,"Livros de Emplacamento L6 p,16. L15 ,18 e L21 p,100-101",Cintia,8/10/2018,POINT(-46.62544348053056 -23.541760705296507),30.0,4.0,1936.0,,,
127,76.0,76,"Livros de Emplacamento L6 p,16. L15 ,18 e L21 p,100-101",Cintia,8/10/2018,POINT(-46.62544348053056 -23.541760705296507),1.0,12.0,1929.0,29.0,4.0,1936.0
127,50.0,50,"Livros de Emplacamento L6 p,16. L15 ,18 e L21 p,100-101",Cintia,8/10/2018,POINT(-46.62544348053056 -23.541760705296507),29.0,9.0,1911.0,29.0,9.0,1911.0
128,105.0,105,"Livros de Emplacamento L1 p,35 e 49. L15 p,1 e L21 p125",Cintia,8/10/2018,POINT(-46.62551200384011 -23.54357476745157),18.0,5.0,1936.0,,,
128,11.0,11,"Livros de Emplacamento L1 p,35 e 49. L15 p,1 e L21 p125",Cintia,8/10/2018,POINT(-46.62551200384011 -23.54357476745157),18.0,1.0,1929.0,17.0,5.0,1936.0
128,17.0,17,"Livros de Emplacamento L1 p,35 e 49. L15 p,1 e L21 p125",Cintia,8/10/2018,POINT(-46.62551200384011 -23.54357476745157),27.0,1.0,1921.0,17.0,1.0,1929.0
128,5.0,5,"Livros de Emplacamento L1 p,35 e 49. L15 p,1 e L21 p125",Cintia,8/10/2018,POINT(-46.62551200384011 -23.54357476745157),26.0,1.0,1911.0,26.0,1.0,1911.0
128,247.0,247,"Livros de Emplacamento L1 p,35 e 49. L15 p,1 e L21 p125",Cintia,8/10/2018,POINT(-46.62415349139753 -23.543298297223714),18.0,5.0,1936.0,,,
128,51.0,51,"Livros de Emplacamento L1 p,35 e 49. L15 p,1 e L21 p125",Cintia,8/10/2018,POINT(-46.62415349139753 -23.543298297223714),18.0,1.0,1929.0,17.0,5.0,1936.0
128,61.0,61,"Livros de Emplacamento L1 p,35 e 49. L15 p,1 e L21 p125",Cintia,8/10/2018,POINT(-46.62415349139753 -23.543298297223714),27.0,1.0,1911.0,17.0,1.0,1929.0
128,487.0,487,"Livros de Emplacamento L1 p,35 e 49. L15 p,1 e L21 p125",Cintia,8/10/2018,POINT(-46.62185753231831 -23.542838703634196),18.0,5.0,1936.0,,,
128,81.0,81,"Livros de Emplacamento L1 p,35 e 49. L15 p,1 e L21 p125",Cintia,8/10/2018,POINT(-46.62185753231831 -23.542838703634196),18.0,1.0,1929.0,17.0,5.0,1936.0
128,97.0,97,"Livros de Emplacamento L1 p,35 e 49. L15 p,1 e L21 p125",Cintia,8/10/2018,POINT(-46.62185753231831 -23.542838703634196),27.0,1.0,1921.0,17.0,1.0,1929.0
128,79.0,79,"Livros de Emplacamento L1 p,35 e 49. L15 p,1 e L21 p125",Cintia,8/10/2018,POINT(-46.62185753231831 -23.542838703634196),26.0,1.0,1911.0,26.0,1.0,1911.0
128,106.0,106,"Livros de Emplacamento L1 p,35 e 49. L15 p,1 e L21 p125",Cintia,8/10/2018,POINT(-46.62550245058143 -23.543572787496963),18.0,5.0,1939.0,,,
128,12.0,12,"Livros de Emplacamento L1 p,35 e 49. L15 p,1 e L21 p125",Cintia,8/10/2018,POINT(-46.62550245058143 -23.543572787496963),18.0,1.0,1929.0,14.0,6.0,1936.0
128,16.0,16,"Livros de Emplacamento L1 p,35 e 49. L15 p,1 e L21 p125",Cintia,8/10/2018,POINT(-46.62550245058143 -23.543572787496963),27.0,1.0,1911.0,17.0,1.0,1929.0
128,246.0,246,"Livros de Emplacamento L1 p,35 e 49. L15 p,1 e L21 p125",Cintia,8/10/2018,POINT(-46.62416784114178 -23.54330116968365),18.0,5.0,1936.0,,,
128,50.0,50,"Livros de Emplacamento L1 p,35 e 49. L15 p,1 e L21 p125",Cintia,8/10/2018,POINT(-46.62416784114178 -23.54330116968365),18.0,1.0,1929.0,17.0,5.0,1936.0
128,478.0,478,"Livros de Emplacamento L1 p,35 e 49. L15 p,1 e L21 p125",Cintia,8/10/2018,POINT(-46.62193980418532 -23.542855172404487),18.0,5.0,1936.0,,,
129,117.0,117,"Livros de Emplacamento L21. p,260/261. L15 p. 179. L6 p. 147. L6 p 87",Cintia,8/10/2018,POINT(-46.625293129619024 -23.54605137106441),27.0,8.0,1936.0,,,
129,11.0,11,"Livros de Emplacamento L21. p,260/261. L15 p. 179. L6 p. 147. L6 p 87",Cintia,8/10/2018,POINT(-46.625293041938605 -23.546051330848798),20.0,8.0,1929.0,26.0,8.0,1936.0
129,25.0,25,"Livros de Emplacamento L21. p,260/261. L15 p. 179. L6 p. 147. L6 p 87",Cintia,8/10/2018,POINT(-46.625293129619024 -23.54605137106441),8.0,5.0,1908.0,19.0,8.0,1929.0
129,301.0,301,"Livros de Emplacamento L21. p,260/261. L15 p. 179. L6 p. 147. L6 p 87",Cintia,8/10/2018,POINT(-46.62367984119176 -23.54529989408378),27.0,8.0,1936.0,,,
129,59.0,59,"Livros de Emplacamento L21. p,260/261. L15 p. 179. L6 p. 147. L6 p 87",Cintia,8/10/2018,POINT(-46.62367984119176 -23.54529989408378),20.0,8.0,1929.0,26.0,8.0,1936.0
129,71.0,71,"Livros de Emplacamento L21. p,260/261. L15 p. 179. L6 p. 147. L6 p 87",Cintia,8/10/2018,POINT(-46.62367984119176 -23.54529989408378),8.0,5.0,1908.0,19.0,8.0,1929.0
129,441.0,441,"Livros de Emplacamento L21. p,260/261. L15 p. 179. L6 p. 147. L6 p 87",Cintia,8/10/2018,POINT(-46.622420356602056 -23.54480261994005),27.0,8.0,1936.0,,,
129,87.0,87 Sob,"Livros de Emplacamento L21. p,260/261. L15 p. 179. L6 p. 147. L6 p 87",Cintia,8/10/2018,POINT(-46.622420356602056 -23.54480261994005),20.0,8.0,1929.0,26.0,8.0,1936.0
129,105.0,105,"Livros de Emplacamento L21. p,260/261. L15 p. 179. L6 p. 147. L6 p 87",Cintia,8/10/2018,POINT(-46.622420356602056 -23.54480261994005),8.0,5.0,1908.0,19.0,8.0,1929.0
129,44.0,44,"Livros de Emplacamento L21. p,260/261. L15 p. 179. L6 p. 147. L6 p 87",Cintia,8/10/2018,POINT(-46.62592004460157 -23.546338912708972),27.0,8.0,1936.0,,,
129,2.0,2,"Livros de Emplacamento L21. p,260/261. L15 p. 179. L6 p. 147. L6 p 87",Cintia,8/10/2018,POINT(-46.62592004460157 -23.546338912708972),20.0,8.0,1929.0,26.0,8.0,1936.0
129,8.0,8,"Livros de Emplacamento L21. p,260/261. L15 p. 179. L6 p. 147. L6 p 87",Cintia,8/10/2018,POINT(-46.62592004460157 -23.546338912708972),8.0,5.0,1908.0,19.0,8.0,1929.0
129,356.0,356,"Livros de Emplacamento L21. p,260/261. L15 p. 179. L6 p. 147. L6 p 87",Cintia,8/10/2018,POINT(-46.623181990326174 -23.545098379965562),27.0,8.0,1936.0,,,
129,74.0,74,"Livros de Emplacamento L21. p,260/261. L15 p. 179. L6 p. 147. L6 p 87",Cintia,8/10/2018,POINT(-46.623181990326174 -23.545098379965562),20.0,8.0,1929.0,26.0,8.0,1936.0
129,84.0,84,"Livros de Emplacamento L21. p,260/261. L15 p. 179. L6 p. 147. L6 p 87",Cintia,8/10/2018,POINT(-46.623181990326174 -23.545098379965562),8.0,5.0,1908.0,19.0,8.0,1929.0
129,408.0,408,"Livros de Emplacamento L21. p,260/261. L15 p. 179. L6 p. 147. L6 p 87",Cintia,8/10/2018,POINT(-46.62271350016057 -23.544916454377258),27.0,8.0,1936.0,,,
129,90.0,90,"Livros de Emplacamento L21. p,260/261. L15 p. 179. L6 p. 147. L6 p 87",Cintia,8/10/2018,POINT(-46.62271350016057 -23.544916454377258),20.0,8.0,1929.0,26.0,8.0,1936.0
129,100.0,100,"Livros de Emplacamento L21. p,260/261. L15 p. 179. L6 p. 147. L6 p 87",Cintia,8/10/2018,POINT(-46.62271350016057 -23.544916454377258),8.0,5.0,1908.0,19.0,8.0,1929.0
134,53.0,53,"Livros de Emplacamento L13. p,65-66 e L22. p,316-320",Cintia,8/10/2018,POINT(-46.62248620328969 -23.54678382193799),6.0,3.0,1937.0,,,
134,5.0,5,"Livros de Emplacamento L13. p,65-66 e L22. p,316-320",Cintia,8/10/2018,POINT(-46.62248620328969 -23.54678382193799),8.0,6.0,1928.0,6.0,2.0,1937.0
134,345.0,345,"Livros de Emplacamento L13. p,65-66 e L22. p,316-320",Cintia,8/10/2018,POINT(-46.620962661304205 -23.548995496897586),6.0,3.0,1937.0,,,
134,57.0,57,"Livros de Emplacamento L13. p,65-66 e L22. p,316-320",Cintia,8/10/2018,POINT(-46.620962661304205 -23.548995496897586),8.0,6.0,1928.0,6.0,2.0,1937.0
134,77.0,77,"Livros de Emplacamento L13. p,65-66 e L22. p,316-320",Cintia,8/10/2018,POINT(-46.620962661304205 -23.548995496897586),8.0,5.0,1928.0,8.0,5.0,1928.0
134,693.0,693,"Livros de Emplacamento L13. p,65-66 e L22. p,316-320",Cintia,8/10/2018,POINT(-46.61936362272131 -23.55169807823521),6.0,3.0,1937.0,,,
134,175.0,175,"Livros de Emplacamento L13. p,65-66 e L22. p,316-320",Cintia,8/10/2018,POINT(-46.61936362272131 -23.55169807823521),8.0,6.0,1928.0,6.0,2.0,1937.0
134,191.0,191,"Livros de Emplacamento L13. p,65-66 e L22. p,316-320",Cintia,8/10/2018,POINT(-46.61936362272131 -23.55169807823521),8.0,5.0,1928.0,8.0,5.0,1928.0
134,34.0,34,"Livros de Emplacamento L13. p,65-66 e L22. p,316-320",Cintia,8/10/2018,POINT(-46.62257790759524 -23.546650697863814),6.0,3.0,1937.0,,,
134,2.0,2,"Livros de Emplacamento L13. p,65-66 e L22. p,316-320",Cintia,8/10/2018,POINT(-46.62257790759524 -23.546650697863814),8.0,6.0,1928.0,6.0,2.0,1937.0
134,336.0,336,"Livros de Emplacamento L13. p,65-66 e L22. p,316-320",Cintia,8/10/2018,POINT(-46.62101059764574 -23.548925909313358),6.0,3.0,1937.0,,,
134,102.0,102,"Livros de Emplacamento L13. p,65-66 e L22. p,316-320",Cintia,8/10/2018,POINT(-46.62101059764574 -23.548925909313358),8.0,6.0,1928.0,6.0,2.0,1937.0
134,112.0,112,"Livros de Emplacamento L13. p,65-66 e L22. p,316-320",Cintia,8/10/2018,POINT(-46.62101059764574 -23.548925909313358),8.0,5.0,1928.0,8.0,5.0,1928.0
134,632.0,632,"Livros de Emplacamento L13. p,65-66 e L22. p,316-320",Cintia,8/10/2018,POINT(-46.619463087489486 -23.551172378065065),6.0,3.0,1937.0,,,
134,160.0,160,"Livros de Emplacamento L13. p,65-66 e L22. p,316-320",Cintia,8/10/2018,POINT(-46.619463087489486 -23.551172378065065),8.0,6.0,1928.0,6.0,2.0,1937.0
134,677.0,677,"Livros de Emplacamento L13. p,65-66 e L22. p,316-320",Cintia,8/10/2018,POINT(-46.6193676055595 -23.551552093748633),6.0,3.0,1937.0,,,
327,29.0,29,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.65486009492614 -23.528269198625892),11.0,9.0,1935.0,,,
327,1.0,1,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.65486009492614 -23.528269198625892),27.0,7.0,1908.0,11.0,8.0,1935.0
327,488.0,488,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.65226833786865 -23.531640551280113),11.0,9.0,1935.0,,,
327,105.0,105,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.65226833786865 -23.531640551280113),18.0,10.0,1927.0,12.0,11.0,1935.0
327,103.0,103,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.65226833786865 -23.531640551280113),22.0,2.0,1911.0,17.0,10.0,1927.0
327,73.0,73,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.65226833786865 -23.531640551280113),27.0,7.0,1908.0,21.0,2.0,1911.0
327,1093.0,1093,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.64888991172066 -23.536156049519395),13.0,11.0,1935.0,,,
327,219.0,219,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.64888991172066 -23.536156049519395),18.0,10.0,1927.0,12.0,11.0,1935.0
327,1041.0,1041,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.649173308496636 -23.535778217803966),13.0,11.0,1935.0,,,
327,199.0,199,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.649173308496636 -23.535778217803966),18.0,10.0,1927.0,12.0,11.0,1935.0
327,207.0,207,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.649173308496636 -23.535778217803966),22.0,2.0,1911.0,17.0,10.0,1927.0
327,38.0,38,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.65476222201484 -23.528393299007774),13.0,11.0,1935.0,,,
327,2.0,2,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.65476222201484 -23.528393299007774),18.0,10.0,1927.0,12.0,11.0,1935.0
327,156.0,156,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.65409200469121 -23.52924431302141),13.0,11.0,1935.0,,,
327,34.0,34,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.65409200469121 -23.52924431302141),18.0,10.0,1927.0,12.0,11.0,1935.0
327,36.0,36,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.65409200469121 -23.52924431302141),22.0,2.0,1911.0,17.0,10.0,1927.0
327,30.0,30,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.65409200469121 -23.52924431302141),27.0,6.0,1908.0,21.0,2.0,1911.0
327,20.0,20,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.65409200469121 -23.52924431302141),26.0,6.0,1908.0,26.0,6.0,1908.0
327,916.0,916,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.64985798280521 -23.534853886357258),13.0,11.0,1935.0,,,
327,120.0,120,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.64985798280521 -23.534853886357258),18.0,10.0,1927.0,12.0,11.0,1935.0
327,108.0,108,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.64985798280521 -23.534853886357258),27.0,6.0,1908.0,17.0,10.0,1927.0
327,76.0,76,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.64985798280521 -23.534853886357258),26.0,6.0,1908.0,26.0,6.0,1908.0
327,1094.0,1094,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.64888602957304 -23.53616122529632),13.0,11.0,1935.0,,,
327,188.0,188,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.64888602957304 -23.53616122529632),18.0,10.0,1927.0,12.0,11.0,1935.0
327,172.0,172,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.64888602957304 -23.53616122529632),22.0,2.0,1911.0,17.0,10.0,1927.0
327,1080.0,1080,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.648955908230135 -23.536068061311692),13.0,11.0,1935.0,,,
327,180.0,180,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.648955908230135 -23.536068061311692),18.0,10.0,1927.0,12.0,11.0,1935.0
327,164.0,164,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.648955908230135 -23.536068061311692),22.0,2.0,1911.0,17.0,10.0,1927.0
327,148.0,148,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.648955908230135 -23.536068061311692),27.0,6.0,1908.0,11.0,11.0,1935.0
327,118.0,118,"Livros de Emplacamento 9. p,186 L10 p,8-9 L11 P,197-198 e L20 p,178-181",Cintia,8/10/2018,POINT(-46.648955908230135 -23.536068061311692),26.0,6.0,1908.0,26.0,6.0,1908.0
331,20.0,20,"Livro de Emplacamento L25 P,300",Cintia,8/10/2018,POINT(-46.63608154178659 -23.54275801430513),6.0,6.0,1939.0,,,
331,2.0,2,"Livro de Emplacamento L25 P,300",Cintia,8/10/2018,POINT(-46.63608154178659 -23.54275801430513),6.0,5.0,1939.0,6.0,5.0,1939.0
331,110.0,110,"Livro de Emplacamento L25 P,300",Cintia,8/10/2018,POINT(-46.63521612029458 -23.542744524673967),6.0,6.0,1939.0,,,
331,6.0,6,"Livro de Emplacamento L25 P,300",Cintia,8/10/2018,POINT(-46.63521612029458 -23.542744524673967),6.0,5.0,1939.0,6.0,5.0,1939.0
331,130.0,130,"Livro de Emplacamento L25 P,300",Cintia,8/10/2018,POINT(-46.635022688764685 -23.54271796238833),6.0,6.0,1939.0,,,
331,10.0,10,"Livro de Emplacamento L25 P,300",Cintia,8/10/2018,POINT(-46.635022688764685 -23.54271796238833),6.0,5.0,1939.0,6.0,5.0,1939.0
331,33.0,33,"Livro de Emplacamento L25 P,300",Cintia,8/10/2018,POINT(-46.63595513301669 -23.542798611318027),6.0,6.0,1939.0,,,
331,1.0,1,"Livro de Emplacamento L25 P,300",Cintia,8/10/2018,POINT(-46.63595513301669 -23.542798611318027),6.0,5.0,1939.0,6.0,5.0,1939.0
331,83.0,83,"Livro de Emplacamento L25 P,300",Cintia,8/10/2018,POINT(-46.63546177833754 -23.54277825877672),6.0,6.0,1939.0,,,
331,7.0,7,"Livro de Emplacamento L25 P,300",Cintia,8/10/2018,POINT(-46.63546177833754 -23.54277825877672),6.0,5.0,1939.0,6.0,5.0,1939.0
331,113.0,113,"Livro de Emplacamento L25 P,300",Cintia,8/10/2018,POINT(-46.635187105565095 -23.54274054033112),6.0,6.0,1939.0,,,
331,11.0,11,"Livro de Emplacamento L25 P,300",Cintia,8/10/2018,POINT(-46.635187105565095 -23.54274054033112),6.0,5.0,1939.0,6.0,5.0,1939.0
329,31.0,31,"14-4-1909 - L8. p,120; 
8-8-1911 - L8. p,174; 
9-8-1917 - L9. p,23; 
2-10-1925 - L9. p,59; 10-3-1928 - L14. p,80 a 81; 
23-3-1941 - L28. p,137 a 139",Cintia,8/10/2018,POINT(-46.63576149824615 -23.538810649143525),26.0,3.0,1941.0,,,
329,116.0,116,"14-4-1909 - L8. p,120; 
8-8-1911 - L8. p,174; 
9-8-1917 - L9. p,23; 
2-10-1925 - L9. p,59; 10-3-1928 - L14. p,80 a 81; 
23-3-1941 - L28. p,137 a 139",Cintia,8/10/2018,POINT(-46.63576149824615 -23.538810649143525),3.0,10.0,1928.0,25.0,3.0,1941.0
329,72.0,72,"14-4-1909 - L8. p,120; 
8-8-1911 - L8. p,174; 
9-8-1917 - L9. p,23; 
2-10-1925 - L9. p,59; 10-3-1928 - L14. p,80 a 81; 
23-3-1941 - L28. p,137 a 139",Cintia,8/10/2018,POINT(-46.63576149824615 -23.538810649143525),8.0,9.0,1917.0,3.0,9.0,1928.0
329,30.0,30,"14-4-1909 - L8. p,120; 
8-8-1911 - L8. p,174; 
9-8-1917 - L9. p,23; 
2-10-1925 - L9. p,59; 10-3-1928 - L14. p,80 a 81; 
23-3-1941 - L28. p,137 a 139",Cintia,8/10/2018,POINT(-46.63576149824615 -23.538810649143525),8.0,8.0,1911.0,8.0,8.0,1917.0
321,1.0,1,"Livro de Emplacamento 7-12-1908 - L8. p,95 a 96",Cintia,8/10/2018,POINT(-46.64111198120592 -23.535692174621843),12.0,7.0,1908.0,,,
321,755.0,755,"Livro de Emplacamento 7-12-1908 - L8. p,95 a 96",Cintia,8/10/2018,POINT(-46.6370288294482 -23.541314051502575),11.0,6.0,1936.0,,,
321,179.0,179,"Livro de Emplacamento 7-12-1908 - L8. p,95 a 96",Cintia,8/10/2018,POINT(-46.6370288294482 -23.541314051502575),9.0,5.0,1927.0,11.0,5.0,1936.0
321,133.0,133,"Livro de Emplacamento 7-12-1908 - L8. p,95 a 96",Cintia,8/10/2018,POINT(-46.6370288294482 -23.541314051502575),12.0,7.0,1908.0,9.0,4.0,1927.0
321,381.0,381,"Livro de Emplacamento 7-12-1908 - L8. p,95 a 96",Cintia,8/10/2018,POINT(-46.63904630231516 -23.538525518466535),11.0,6.0,1936.0,,,
321,91.1,91 a,"Livro de Emplacamento 7-12-1908 - L8. p,95 a 96",Cintia,8/10/2018,POINT(-46.63904630231516 -23.538525518466535),9.0,5.0,1927.0,11.0,5.0,1936.0
321,92.0,55,"Livro de Emplacamento 7-12-1908 - L8. p,95 a 96",Cintia,8/10/2018,POINT(-46.63904630231516 -23.538525518466535),12.0,7.0,1908.0,9.0,4.0,1927.0
321,93.0,44,"Livro de Emplacamento 7-12-1908 - L8. p,95 a 96",Cintia,8/10/2018,POINT(-46.64087516399355 -23.536012828039198),9.0,6.0,1936.0,,,
321,94.0,2,"Livro de Emplacamento 7-12-1908 - L8. p,95 a 96",Cintia,8/10/2018,POINT(-46.64087516399355 -23.536012828039198),12.0,7.0,1908.0,9.0,5.0,1936.0
321,95.0,746,"Livro de Emplacamento 7-12-1908 - L8. p,95 a 96",Cintia,8/10/2018,POINT(-46.639039246021255 -23.538535219176175),11.0,6.0,1936.0,,,
321,96.0,208,"Livro de Emplacamento 7-12-1908 - L8. p,95 a 96",Cintia,8/10/2018,POINT(-46.639039246021255 -23.538535219176175),9.0,5.0,1927.0,11.0,5.0,1936.0
321,97.0,166,"Livro de Emplacamento 7-12-1908 - L8. p,95 a 96",Cintia,8/10/2018,POINT(-46.639039246021255 -23.538535219176175),12.0,7.0,1908.0,9.0,4.0,1927.0
321,98.0,382,"Livro de Emplacamento 7-12-1908 - L8. p,95 a 96",Cintia,8/10/2018,POINT(-46.639039246021255 -23.538535219176175),11.0,6.0,1936.0,,,
321,99.0,100,"Livro de Emplacamento 7-12-1908 - L8. p,95 a 96",Cintia,8/10/2018,POINT(-46.639039246021255 -23.538535219176175),9.0,5.0,1927.0,11.0,5.0,1936.0
321,100.0,80,"Livro de Emplacamento 7-12-1908 - L8. p,95 a 96",Cintia,8/10/2018,POINT(-46.639039246021255 -23.538535219176175),12.0,7.0,1908.0,9.0,4.0,1927.0
23,255.0,255,livro de emplacamento 28. p. 118,Cintia,8/10/2018,POINT(-46.63476029232458 -23.543386601661975),14.0,3.0,1941.0,,,
23,1.1,1a,livro de emplacamento 28. p. 118,Cintia,8/10/2018,POINT(-46.63476029232458 -23.543386601661975),13.0,3.0,1941.0,13.0,3.0,1941.0
23,277.0,277,livro de emplacamento 28. p. 118,Cintia,8/10/2018,POINT(-46.63461307657677 -23.54353073391791),14.0,3.0,1941.0,,,
23,5.0,5,livro de emplacamento 28. p. 118,Cintia,8/10/2018,POINT(-46.63461307657677 -23.54353073391791),13.0,3.0,1941.0,13.0,3.0,1941.0
23,303.0,303,livro de emplacamento 28. p. 118,Cintia,8/10/2018,POINT(-46.634439094329366 -23.543701072038555),14.0,3.0,1941.0,,,
23,15.0,,livro de emplacamento 28. p. 118,Cintia,8/10/2018,POINT(-46.634439094329366 -23.543701072038555),13.0,3.0,1941.0,13.0,3.0,1941.0
27,23.0,23,livro de emplacamento 22. p. 399,Cintia,8/10/2018,POINT(-46.633107284455164 -23.543325076170767),13.0,9.0,1937.0,,,
27,1.0,1,livro de emplacamento 22. p. 399,Cintia,8/10/2018,POINT(-46.633107284455164 -23.543325076170767),9.0,12.0,1937.0,9.0,12.0,1937.0
27,69.0,69,livro de emplacamento 22. p. 399,Cintia,8/10/2018,POINT(-46.63270587722286 -23.543510732099815),13.0,9.0,1937.0,,,
27,28.0,28,livro de emplacamento 22. p. 399,Cintia,8/10/2018,POINT(-46.63306365323426 -23.543345256163054),13.0,9.0,1937.0,,,
27,2.0,2,livro de emplacamento 22. p. 399,Cintia,8/10/2018,POINT(-46.63306365323426 -23.543345256163054),9.0,12.0,1937.0,9.0,12.0,1937.0
27,74.0,74,livro de emplacamento 22. p. 399,Cintia,8/10/2018,POINT(-46.632662246001956 -23.543530912092102),13.0,9.0,1937.0,,,
27,8.0,8,livro de emplacamento 22. p. 399,Cintia,8/10/2018,POINT(-46.632662246001956 -23.543530912092102),9.0,12.0,1937.0,9.0,12.0,1937.0
